HOLE: 1230A			
LEG: 201			
LOGGING RUN: DIT/APS/HLDT/SGT/HNGS			
DATE: 3/16/2002			
Sea Floor Depth: 5099 mbrf			
Depth from MAXIS			

Depth	Elapsed Time	Temp	Pressure
(mbsf)	(sec)	(degC)	(bar)
-1117.7000	11775	3.80	405.86
-1118.6000	11776	3.78	405.45
-1119.5000	11777	3.76	405.52
-1120.7000	11778	3.76	404.76
-1121.6000	11779	3.79	404.62
-1122.5000	11780	3.76	404.69
-1123.1000	11781	3.78	404.48
-1123.7000	11782	3.80	405.24
-1124.6000	11783	3.79	404.62
-1125.5000	11784	3.78	404.14
-1126.4000	11785	3.78	404.07
-1127.5000	11786	3.79	404.41
-1128.4000	11787	3.77	404.69
-1129.3000	11788	3.75	404.28
-1130.4000	11789	3.79	403.86
-1131.4000	11790	3.78	404.21
-1132.3000	11791	3.79	403.52
-1133.2000	11792	3.78	403.38
-1134.1000	11793	3.79	402.90
-1135.3000	11794	3.78	402.48
-1136.2000	11795	3.76	403.52
-1137.1000	11796	3.79	403.17
-1138.0000	11797	3.74	403.10
-1138.6000	11798	3.76	403.86
-1139.1000	11799	3.78	404.00
-1140.0000	11800	3.78	403.38
-1140.9000	11801	3.80	402.00
-1141.9000	11802	3.81	402.48
-1142.8000	11803	3.76	403.45
-1143.9000	11804	3.78	402.48
-1144.8000	11805	3.80	402.14
-1146.0000	11806	3.77	401.45
-1146.9000	11807	3.79	401.66
-1147.8000	11808	3.77	401.31
-1148.7000	11809	3.78	400.83
-1149.9000	11810	3.76	402.48
-1150.8000	11811	3.77	402.97
-1151.7000	11812	3.79	402.55
-1152.6000	11813	3.78	402.07
-1153.0000	11814	3.77	400.62
-1153.0000	11815	3.78	401.93
-1153.0000	11816	3.79	401.03
-1153.0000	11817	3.76	401.66
-1153.0000	11818	3.75	401.66
-1153.0000	11819	3.75	401.24
-1153.0000	11820	3.76	400.07
-1153.0000	11821	3.76	398.69
-1153.0000	11822	3.78	400.90
-1153.0000	11823	3.80	401.59
-1153.0000	11824	3.77	401.03
-1153.0000	11825	3.79	400.69
-1153.0000	11826	3.77	401.72
-1153.0000	11827	3.78	402.14
-1153.0000	11828	3.75	401.38
-1153.0000	11829	3.79	400.97
-1153.0000	11830	3.80	400.28
-1153.0000	11831	3.80	400.00
-1153.0000	11832	3.79	399.59
-1153.0000	11833	3.77	398.90
-1153.0000	11834	3.79	399.45
-1153.0000	11835	3.79	399.72
-1153.0000	11836	3.75	399.24
-1153.0000	11837	3.77	399.31
-1153.0000	11838	3.77	397.59
-1153.0000	11839	3.77	399.31
-1153.0000	11840	3.76	399.93
-1153.0000	11841	3.76	400.41
-1153.0000	11842	3.78	398.90
-1153.0000	11843	3.79	398.62
-1153.0000	11844	3.78	400.48
-1153.0000	11845	3.80	400.34
-1153.0000	11846	3.78	399.38
-1153.0000	11847	3.75	398.14
-1153.0000	11848	3.78	397.31
-1153.0000	11849	3.76	397.52
-1153.0000	11850	3.79	399.38
-1153.0000	11851	3.76	401.10
-1153.0000	11852	3.80	401.45
-1153.0000	11853	3.75	400.34
-1153.0000	11854	3.79	400.48
-1153.0000	11855	3.74	399.93
-1153.0000	11856	3.77	399.59
-1153.0000	11857	3.77	399.86
-1153.0000	11858	3.78	399.93
-1153.0000	11859	3.79	400.83
-1153.0000	11860	3.79	400.48
-1153.0000	11861	3.76	399.59
-1153.0000	11862	3.78	399.31
-1153.0000	11863	3.76	399.31
-1153.0000	11864	3.75	399.17
-1153.0000	11865	3.75	399.59
-1153.0000	11866	3.80	400.55
-1153.0000	11867	3.74	401.93
-1153.0000	11868	3.75	401.03
-1153.0000	11869	3.78	399.38
-1153.0000	11870	3.77	399.52
-1153.0000	11871	3.79	400.14
-1153.0000	11872	3.76	400.21
-1153.0000	11873	3.77	399.72
-1153.0000	11874	3.77	399.59
-1153.0000	11875	3.78	398.48
-1153.0000	11876	3.77	398.21
-1153.0000	11877	3.78	399.59
-1153.0000	11878	3.79	399.93
-1153.0000	11879	3.76	400.28
-1153.0000	11880	3.78	401.17
-1153.0000	11881	3.78	401.86
-1153.0000	11882	3.77	400.48
-1153.0000	11883	3.79	398.48
-1153.0000	11884	3.74	398.97
-1153.0000	11885	3.75	399.79
-1153.0000	11886	3.75	399.59
-1153.0000	11887	3.76	398.97
-1153.0000	11888	3.76	399.45
-1153.0000	11889	3.78	400.76
-1153.0000	11890	3.79	399.52
-1153.0000	11891	3.75	398.97
-1153.0000	11892	3.76	400.28
-1153.0000	11893	3.79	400.83
-1153.0000	11894	3.77	400.69
-1153.0000	11895	3.75	399.24
-1153.0000	11896	3.74	399.72
-1153.0000	11897	3.75	400.14
-1153.0000	11898	3.77	399.17
-1153.0000	11899	3.78	398.97
-1153.0000	11900	3.77	399.86
-1153.0000	11901	3.78	400.34
-1153.0000	11902	3.78	399.66
-1153.0000	11903	3.76	399.72
-1153.0000	11904	3.76	399.72
-1153.0000	11905	3.79	399.72
-1153.0000	11906	3.75	399.24
-1153.0000	11907	3.76	399.31
-1153.0000	11908	3.77	399.93
-1153.0000	11909	3.76	400.21
-1153.0000	11910	3.77	400.07
-1153.0000	11911	3.78	399.79
-1153.0000	11912	3.76	399.59
-1153.0000	11913	3.79	399.31
-1153.0000	11914	3.76	399.10
-1153.0000	11915	3.78	399.86
-1153.0000	11916	3.78	400.83
-1153.0000	11917	3.75	400.62
-1153.0000	11918	3.77	399.79
-1153.0000	11919	3.76	399.45
-1153.0000	11920	3.76	398.76
-1153.0000	11921	3.75	397.79
-1153.0000	11922	3.79	398.41
-1153.0000	11923	3.76	399.79
-1153.0000	11924	3.77	400.48
-1153.0000	11925	3.76	400.07
-1153.0000	11926	3.78	400.69
-1153.0000	11927	3.74	401.24
-1153.0000	11928	3.78	399.72
-1153.0000	11929	3.78	398.62
-1153.0000	11930	3.76	398.97
-1153.0000	11931	3.75	398.55
-1153.0000	11932	3.79	398.48
-1153.0000	11933	3.78	398.55
-1153.0000	11934	3.73	399.38
-1153.0000	11935	3.76	399.86
-1153.0000	11936	3.77	400.07
-1153.0000	11937	3.79	400.55
-1153.0000	11938	3.76	400.48
-1153.0000	11939	3.75	399.79
-1153.0000	11940	3.77	399.72
-1152.8000	11941	3.75	399.66
-1152.8000	11942	3.75	399.45
-1152.8000	11943	3.77	398.83
-1152.7000	11944	3.75	398.48
-1152.5000	11945	3.73	398.97
-1152.6000	11946	3.74	399.86
-1152.7000	11947	3.74	399.38
-1152.8000	11948	3.76	398.69
-1152.9000	11949	3.77	399.17
-1153.1000	11950	3.75	400.90
-1153.3000	11951	3.77	399.72
-1153.5000	11952	3.78	398.83
-1153.6000	11953	3.76	399.38
-1153.8000	11954	3.74	399.24
-1154.0000	11955	3.78	399.17
-1154.2000	11956	3.76	398.07
-1154.5000	11957	3.77	399.31
-1154.8000	11958	3.78	399.72
-1155.1000	11959	3.76	399.72
-1155.4000	11960	3.76	399.79
-1155.8000	11961	3.77	400.00
-1156.0000	11962	3.77	399.38
-1156.4000	11963	3.76	397.72
-1156.7000	11964	3.75	398.48
-1157.0000	11965	3.75	399.66
-1157.3000	11966	3.77	399.93
-1157.7000	11967	3.79	399.24
-1158.0000	11968	3.75	399.45
-1158.3000	11969	3.76	399.72
-1158.7000	11970	3.74	398.90
-1159.0000	11971	3.75	399.45
-1159.2000	11972	3.79	399.45
-1159.4000	11973	3.76	399.17
-1159.7000	11974	3.75	399.31
-1160.0000	11975	3.77	398.97
-1160.4000	11976	3.78	399.17
-1160.7000	11977	3.75	399.52
-1161.1000	11978	3.74	400.83
-1161.4000	11979	3.78	400.76
-1161.8000	11980	3.77	399.59
-1162.1000	11981	3.76	399.03
-1162.5000	11982	3.78	399.31
-1162.9000	11983	3.76	399.52
-1163.6000	11984	3.75	399.03
-1164.2000	11985	3.77	398.28
-1164.5000	11986	3.75	398.76
-1164.9000	11987	3.75	398.34
-1165.5000	11988	3.76	397.38
-1166.1000	11989	3.75	397.45
-1166.8000	11990	3.77	398.28
-1167.4000	11991	3.79	398.83
-1168.1000	11992	3.78	399.03
-1168.7000	11993	3.75	400.00
-1169.3000	11994	3.76	400.14
-1170.1000	11995	3.78	398.76
-1170.7000	11996	3.77	398.14
-1171.3000	11997	3.76	398.28
-1171.9000	11998	3.77	398.28
-1172.5000	11999	3.77	397.79
-1173.3000	12000	3.79	398.41
-1173.9000	12001	3.77	398.76
-1174.6000	12002	3.77	397.38
-1175.2000	12003	3.75	397.86
-1175.6000	12004	3.78	398.83
-1176.0000	12005	3.74	399.03
-1176.6000	12006	3.78	397.59
-1177.2000	12007	3.77	397.86
-1177.9000	12008	3.76	398.83
-1178.6000	12009	3.72	399.17
-1179.3000	12010	3.74	399.24
-1179.9000	12011	3.75	397.66
-1180.7000	12012	3.78	397.31
-1181.3000	12013	3.78	396.97
-1181.9000	12014	3.77	397.59
-1182.6000	12015	3.77	397.17
-1183.4000	12016	3.78	397.79
-1184.0000	12017	3.76	397.86
-1184.7000	12018	3.79	397.66
-1185.3000	12019	3.79	397.38
-1185.9000	12020	3.75	397.31
-1186.3000	12021	3.78	396.97
-1186.7000	12022	3.75	396.69
-1187.3000	12023	3.78	396.21
-1188.0000	12024	3.80	397.17
-1188.6000	12025	3.77	397.66
-1189.4000	12026	3.77	397.66
-1190.1000	12027	3.74	397.03
-1190.7000	12028	3.73	396.28
-1191.4000	12029	3.77	395.03
-1192.2000	12030	3.77	395.31
-1192.8000	12031	3.75	396.34
-1193.4000	12032	3.75	396.97
-1194.2000	12033	3.75	396.55
-1194.8000	12034	3.78	396.69
-1195.4000	12035	3.77	396.21
-1195.9000	12036	3.76	395.72
-1196.2000	12037	3.78	395.66
-1196.9000	12038	3.79	396.69
-1197.7000	12039	3.77	396.62
-1198.5000	12040	3.76	395.93
-1199.4000	12041	3.76	395.86
-1200.4000	12042	3.77	396.21
-1201.2000	12043	3.78	395.93
-1202.1000	12044	3.77	394.00
-1202.9000	12045	3.76	393.86
-1203.8000	12046	3.75	395.72
-1204.7000	12047	3.76	395.86
-1205.8000	12048	3.76	395.24
-1206.6000	12049	3.77	396.14
-1207.5000	12050	3.79	396.76
-1208.0000	12051	3.78	396.41
-1208.4000	12052	3.75	395.79
-1209.5000	12053	3.77	395.72
-1210.4000	12054	3.77	395.38
-1211.3000	12055	3.77	393.79
-1212.2000	12056	3.75	392.97
-1213.3000	12057	3.76	393.86
-1214.2000	12058	3.76	394.55
-1215.1000	12059	3.75	394.55
-1216.2000	12060	3.74	394.34
-1217.1000	12061	3.76	395.31
-1217.9000	12062	3.76	395.86
-1219.1000	12063	3.80	395.10
-1219.9000	12064	3.78	394.97
-1220.8000	12065	3.75	395.72
-1221.3000	12066	3.78	395.66
-1221.7000	12067	3.77	394.21
-1222.9000	12068	3.74	392.34
-1223.8000	12069	3.76	393.52
-1224.6000	12070	3.78	393.45
-1225.5000	12071	3.73	393.03
-1226.4000	12072	3.75	392.55
-1227.5000	12073	3.77	393.79
-1228.4000	12074	3.79	394.62
-1229.3000	12075	3.78	393.66
-1230.4000	12076	3.81	393.86
-1231.3000	12077	3.78	393.10
-1232.2000	12078	3.77	392.69
-1233.1000	12079	3.76	392.41
-1234.0000	12080	3.79	392.28
-1234.9000	12081	3.75	392.00
-1236.1000	12082	3.76	391.52
-1236.9000	12083	3.79	391.93
-1237.2000	12084	3.77	392.83
-1237.2000	12085	3.77	392.41
-1237.2000	12086	3.76	392.14
-1237.2000	12087	3.77	392.21
-1237.2000	12088	3.76	391.79
-1237.2000	12089	3.79	392.00
-1237.2000	12090	3.78	392.90
-1237.2000	12091	3.77	392.97
-1237.2000	12092	3.76	391.24
-1237.2000	12093	3.77	391.10
-1237.2000	12094	3.78	391.52
-1237.2000	12095	3.76	390.21
-1237.2000	12096	3.79	389.31
-1237.2000	12097	3.78	390.62
-1237.2000	12098	3.78	392.34
-1237.2000	12099	3.79	391.79
-1237.2000	12100	3.80	391.93
-1237.2000	12101	3.75	392.14
-1237.2000	12102	3.76	391.93
-1237.2000	12103	3.78	390.48
-1237.2000	12104	3.79	389.66
-1237.2000	12105	3.77	389.93
-1237.2000	12106	3.76	389.59
-1237.2000	12107	3.79	389.10
-1237.2000	12108	3.79	389.79
-1237.2000	12109	3.76	391.10
-1237.2000	12110	3.78	390.76
-1237.2000	12111	3.76	390.00
-1237.2000	12112	3.78	390.76
-1237.2000	12113	3.81	390.69
-1237.2000	12114	3.77	391.59
-1237.2000	12115	3.79	392.21
-1237.2000	12116	3.78	392.00
-1237.2000	12117	3.77	390.55
-1237.2000	12118	3.78	388.62
-1237.2000	12119	3.77	388.97
-1237.2000	12120	3.76	389.66
-1237.2000	12121	3.78	389.45
-1237.2000	12122	3.77	389.66
-1237.2000	12123	3.76	390.69
-1237.2000	12124	3.80	392.07
-1237.2000	12125	3.78	391.93
-1237.2000	12126	3.76	390.55
-1237.2000	12127	3.77	391.79
-1237.2000	12128	3.79	392.00
-1237.2000	12129	3.75	391.66
-1237.2000	12130	3.78	390.62
-1237.2000	12131	3.77	389.93
-1237.2000	12132	3.76	389.79
-1237.2000	12133	3.77	390.21
-1237.2000	12134	3.80	390.97
-1237.2000	12135	3.77	390.83
-1237.2000	12136	3.78	391.31
-1237.2000	12137	3.78	392.28
-1237.2000	12138	3.75	391.66
-1237.2000	12139	3.75	390.55
-1237.2000	12140	3.77	390.62
-1237.2000	12141	3.79	391.66
-1237.2000	12142	3.77	391.66
-1237.2000	12143	3.75	390.76
-1237.1000	12144	3.78	391.03
-1237.0000	12145	3.77	390.34
-1237.2000	12146	3.77	389.79
-1237.3000	12147	3.77	390.07
-1237.5000	12148	3.77	390.69
-1237.7000	12149	3.76	391.79
-1237.8000	12150	3.77	391.93
-1238.0000	12151	3.74	392.34
-1238.2000	12152	3.78	392.21
-1238.4000	12153	3.76	391.17
-1238.5000	12154	3.79	390.21
-1238.7000	12155	3.75	390.07
-1238.9000	12156	3.75	390.69
-1239.3000	12157	3.76	390.69
-1239.7000	12158	3.76	391.79
-1240.1000	12159	3.78	392.55
-1240.3000	12160	3.76	391.72
-1240.4000	12161	3.77	390.76
-1241.0000	12162	3.75	390.76
-1241.4000	12163	3.79	390.62
-1241.8000	12164	3.77	390.07
-1242.3000	12165	3.76	389.52
-1242.6000	12166	3.75	390.62
-1243.1000	12167	3.78	391.31
-1243.4000	12168	3.78	390.90
-1243.9000	12169	3.78	390.14
-1244.4000	12170	3.76	391.59
-1244.8000	12171	3.78	391.52
-1245.2000	12172	3.77	391.59
-1245.6000	12173	3.76	389.79
-1246.0000	12174	3.77	389.66
-1246.5000	12175	3.77	389.45
-1246.9000	12176	3.79	390.69
-1247.1000	12177	3.76	391.24
-1247.4000	12178	3.77	390.90
-1247.9000	12179	3.76	390.69
-1248.3000	12180	3.78	390.83
-1248.7000	12181	3.77	391.59
-1249.2000	12182	3.74	391.79
-1249.6000	12183	3.75	391.10
-1250.0000	12184	3.76	390.83
-1250.5000	12185	3.76	390.55
-1250.9000	12186	3.76	390.48
-1251.4000	12187	3.77	389.59
-1251.8000	12188	3.75	389.59
-1252.2000	12189	3.78	389.59
-1252.7000	12190	3.79	389.59
-1253.2000	12191	3.76	388.83
-1253.6000	12192	3.77	388.62
-1253.8000	12193	3.80	390.28
-1254.0000	12194	3.78	390.55
-1254.6000	12195	3.75	390.90
-1255.0000	12196	3.76	389.86
-1255.4000	12197	3.77	390.14
-1255.7000	12198	3.75	390.97
-1256.2000	12199	3.76	390.55
-1256.6000	12200	3.78	389.72
-1257.2000	12201	3.75	389.45
-1257.9000	12202	3.75	388.90
-1258.2000	12203	3.79	387.93
-1258.2000	12204	3.76	387.93
-1258.2000	12205	3.77	389.59
-1258.2000	12206	3.77	389.59
-1258.2000	12207	3.76	388.83
-1258.2000	12208	3.78	389.93
-1258.2000	12209	3.76	390.55
-1258.2000	12210	3.77	390.21
-1258.2000	12211	3.79	389.79
-1258.2000	12212	3.80	390.00
-1258.2000	12213	3.75	388.69
-1258.2000	12214	3.78	387.93
-1258.1000	12215	3.80	387.10
-1258.1000	12216	3.76	387.59
-1258.3000	12217	3.80	388.07
-1258.4000	12218	3.80	388.90
-1258.7000	12219	3.77	389.24
-1259.1000	12220	3.77	388.62
-1259.3000	12221	3.76	389.31
-1259.6000	12222	3.77	389.03
-1259.8000	12223	3.77	388.41
-1259.9000	12224	3.77	388.55
-1260.1000	12225	3.78	388.69
-1260.5000	12226	3.77	389.03
-1260.9000	12227	3.80	388.21
-1261.3000	12228	3.77	387.45
-1261.8000	12229	3.79	387.45
-1262.2000	12230	3.78	388.90
-1262.7000	12231	3.75	389.59
-1263.3000	12232	3.76	388.34
-1263.8000	12233	3.75	388.48
-1264.2000	12234	3.77	388.83
-1264.7000	12235	3.78	388.21
-1265.3000	12236	3.77	386.00
-1265.7000	12237	3.78	385.59
-1265.9000	12238	3.76	388.00
-1266.2000	12239	3.77	389.10
-1266.8000	12240	3.79	389.79
-1267.3000	12241	3.77	389.31
-1267.7000	12242	3.77	390.14
-1268.3000	12243	3.78	389.38
-1268.8000	12244	3.80	387.66
-1269.3000	12245	3.77	388.07
-1269.8000	12246	3.77	388.14
-1270.2000	12247	3.78	388.90
-1270.8000	12248	3.76	388.48
-1271.3000	12249	3.79	387.79
-1271.8000	12250	3.79	387.93
-1272.4000	12251	3.76	387.59
-1272.8000	12252	3.77	388.14
-1273.3000	12253	3.79	387.86
-1273.6000	12254	3.77	387.72
-1273.8000	12255	3.77	389.72
-1274.4000	12256	3.75	388.69
-1274.9000	12257	3.77	388.14
-1275.4000	12258	3.80	387.24
-1276.0000	12259	3.75	386.62
-1276.4000	12260	3.79	387.31
-1276.9000	12261	3.78	388.07
-1277.4000	12262	3.76	388.76
-1278.0000	12263	3.78	388.21
-1278.5000	12264	3.78	386.48
-1278.9000	12265	3.76	385.72
-1279.5000	12266	3.77	386.48
-1280.0000	12267	3.76	387.72
-1280.2000	12268	3.73	388.69
-1280.5000	12269	3.77	387.93
-1281.1000	12270	3.78	388.69
-1281.5000	12271	3.75	387.24
-1282.0000	12272	3.78	385.38
-1282.4000	12273	3.80	384.97
-1283.0000	12274	3.79	385.86
-1283.6000	12275	3.79	388.62
-1284.2000	12276	3.78	388.69
-1284.7000	12277	3.75	387.79
-1285.3000	12278	3.78	386.21
-1286.0000	12279	3.76	386.41
-1286.7000	12280	3.76	385.79
-1287.3000	12281	3.77	386.14
-1288.1000	12282	3.75	386.34
-1288.7000	12283	3.77	386.55
-1289.3000	12284	3.75	385.86
-1289.9000	12285	3.78	385.86
-1290.3000	12286	3.74	386.28
-1290.6000	12287	3.77	386.21
-1291.4000	12288	3.76	386.97
-1292.0000	12289	3.75	386.62
-1292.6000	12290	3.76	386.97
-1293.4000	12291	3.80	386.76
-1294.1000	12292	3.80	386.14
-1294.7000	12293	3.76	385.86
-1295.5000	12294	3.79	384.76
-1296.2000	12295	3.77	384.41
-1296.8000	12296	3.76	384.76
-1297.4000	12297	3.79	385.66
-1298.1000	12298	3.77	385.93
-1298.9000	12299	3.73	385.59
-1299.6000	12300	3.78	386.62
-1299.9000	12301	3.75	386.76
-1300.2000	12302	3.78	385.72
-1300.8000	12303	3.77	386.14
-1301.6000	12304	3.76	385.79
-1302.3000	12305	3.74	385.45
-1302.9000	12306	3.80	384.34
-1303.8000	12307	3.78	383.52
-1304.4000	12308	3.77	384.41
-1305.1000	12309	3.77	384.55
-1305.7000	12310	3.76	385.24
-1306.6000	12311	3.77	386.07
-1307.2000	12312	3.79	386.28
-1307.9000	12313	3.78	385.38
-1308.7000	12314	3.77	384.55
-1309.4000	12315	3.77	384.48
-1310.0000	12316	3.76	383.86
-1310.4000	12317	3.76	383.24
-1310.7000	12318	3.79	383.79
-1311.3000	12319	3.77	386.21
-1312.1000	12320	3.78	386.28
-1312.8000	12321	3.80	383.59
-1313.5000	12322	3.77	382.62
-1314.1000	12323	3.75	383.38
-1314.8000	12324	3.75	384.21
-1315.5000	12325	3.76	384.41
-1316.3000	12326	3.78	385.10
-1317.0000	12327	3.76	384.28
-1317.6000	12328	3.75	383.24
-1318.4000	12329	3.76	382.90
-1319.1000	12330	3.77	383.03
-1319.8000	12331	3.77	383.52
-1320.6000	12332	3.77	384.69
-1321.3000	12333	3.77	384.48
-1321.9000	12334	3.80	383.72
-1322.6000	12335	3.78	382.21
-1323.0000	12336	3.77	382.48
-1323.3000	12337	3.78	383.66
-1324.1000	12338	3.78	383.31
-1324.8000	12339	3.78	383.38
-1325.4000	12340	3.75	382.83
-1326.1000	12341	3.76	383.17
-1326.9000	12342	3.76	383.24
-1327.6000	12343	3.77	383.17
-1328.3000	12344	3.76	382.48
-1329.1000	12345	3.79	382.28
-1329.8000	12346	3.76	381.93
-1330.5000	12347	3.76	382.41
-1331.3000	12348	3.76	383.10
-1332.0000	12349	3.79	382.90
-1332.3000	12350	3.76	382.14
-1332.6000	12351	3.76	381.45
-1333.3000	12352	3.77	381.03
-1334.0000	12353	3.78	381.79
-1334.8000	12354	3.77	382.07
-1335.5000	12355	3.78	383.17
-1336.1000	12356	3.78	383.03
-1337.0000	12357	3.76	383.10
-1337.6000	12358	3.81	381.86
-1338.3000	12359	3.79	381.45
-1339.1000	12360	3.78	381.03
-1339.8000	12361	3.77	380.55
-1340.5000	12362	3.78	380.83
-1341.4000	12363	3.76	381.31
-1341.7000	12364	3.79	382.34
-1342.0000	12365	3.77	382.83
-1342.7000	12366	3.76	381.31
-1343.5000	12367	3.77	380.34
-1344.2000	12368	3.79	380.14
-1344.9000	12369	3.76	381.52
-1345.5000	12370	3.79	381.10
-1346.4000	12371	3.77	381.79
-1347.1000	12372	3.77	382.34
-1347.7000	12373	3.74	381.03
-1348.6000	12374	3.78	379.24
-1349.2000	12375	3.75	378.41
-1349.9000	12376	3.77	380.55
-1350.7000	12377	3.76	381.17
-1351.1000	12378	3.76	381.45
-1351.4000	12379	3.76	380.21
-1352.1000	12380	3.79	380.28
-1352.9000	12381	3.77	380.14
-1353.6000	12382	3.75	379.66
-1354.3000	12383	3.77	379.10
-1354.9000	12384	3.77	379.38
-1355.8000	12385	3.80	380.69
-1356.5000	12386	3.75	381.24
-1357.1000	12387	3.76	380.83
-1358.0000	12388	3.79	380.14
-1358.7000	12389	3.78	379.45
-1359.3000	12390	3.76	379.10
-1360.0000	12391	3.78	378.83
-1360.9000	12392	3.79	378.00
-1361.2000	12393	3.78	379.10
-1361.5000	12394	3.77	380.00
-1362.2000	12395	3.76	380.21
-1363.1000	12396	3.76	380.28
-1363.7000	12397	3.75	380.69
-1364.4000	12398	3.77	379.45
-1365.3000	12399	3.77	377.10
-1365.9000	12400	3.76	377.66
-1366.8000	12401	3.77	378.76
-1367.4000	12402	3.76	379.17
-1368.1000	12403	3.79	378.48
-1368.8000	12404	3.75	378.90
-1369.6000	12405	3.80	379.79
-1370.3000	12406	3.78	378.83
-1370.6000	12407	3.75	377.59
-1371.0000	12408	3.79	377.86
-1371.8000	12409	3.76	378.76
-1372.5000	12410	3.78	378.62
-1373.2000	12411	3.78	378.41
-1373.9000	12412	3.76	378.55
-1374.6000	12413	3.78	378.14
-1375.4000	12414	3.76	377.45
-1376.1000	12415	3.77	377.45
-1376.4000	12416	3.76	378.21
-1376.4000	12417	3.77	377.86
-1376.4000	12418	3.76	377.59
-1376.4000	12419	3.75	377.72
-1376.4000	12420	3.76	378.21
-1376.4000	12421	3.79	378.28
-1376.4000	12422	3.77	377.79
-1376.4000	12423	3.77	377.03
-1376.4000	12424	3.75	376.41
-1376.4000	12425	3.76	376.90
-1376.4000	12426	3.79	377.79
-1376.4000	12427	3.80	377.79
-1376.4000	12428	3.77	376.90
-1376.4000	12429	3.77	376.76
-1376.4000	12430	3.78	376.97
-1376.4000	12431	3.77	377.52
-1376.3000	12432	3.79	376.83
-1376.4000	12433	3.74	376.76
-1376.5000	12434	3.79	376.07
-1376.9000	12435	3.78	376.14
-1377.4000	12436	3.80	375.93
-1377.9000	12437	3.79	377.03
-1378.3000	12438	3.78	377.38
-1378.7000	12439	3.75	376.62
-1379.2000	12440	3.76	375.38
-1379.2000	12441	3.77	374.28
-1379.2000	12442	3.79	375.10
-1379.2000	12443	3.77	376.83
-1379.2000	12444	3.80	377.79
-1379.2000	12445	3.76	377.66
-1379.2000	12446	3.76	377.86
-1379.2000	12447	3.76	377.03
-1379.2000	12448	3.75	374.83
-1379.2000	12449	3.79	374.34
-1379.2000	12450	3.78	374.41
-1379.2000	12451	3.79	377.03
-1379.2000	12452	3.78	377.59
-1379.2000	12453	3.78	377.52
-1379.2000	12454	3.79	377.17
-1379.2000	12455	3.78	377.59
-1379.2000	12456	3.76	377.03
-1379.4000	12457	3.77	376.69
-1379.6000	12458	3.78	376.55
-1380.0000	12459	3.78	376.90
-1380.5000	12460	3.79	375.86
-1380.9000	12461	3.77	376.48
-1381.4000	12462	3.76	376.90
-1381.9000	12463	3.77	376.69
-1382.5000	12464	3.78	375.79
-1382.7000	12465	3.76	375.86
-1383.0000	12466	3.79	376.28
-1383.5000	12467	3.74	375.52
-1384.1000	12468	3.74	375.93
-1384.6000	12469	3.76	376.07
-1385.1000	12470	3.76	377.38
-1385.7000	12471	3.78	377.93
-1386.2000	12472	3.77	376.83
-1386.7000	12473	3.75	375.52
-1387.3000	12474	3.77	374.90
-1387.8000	12475	3.80	374.48
-1388.1000	12476	3.75	374.62
-1388.5000	12477	3.76	376.55
-1389.0000	12478	3.76	378.34
-1389.4000	12479	3.78	377.59
-1389.6000	12480	3.75	376.21
-1389.8000	12481	3.77	376.97
-1390.2000	12482	3.78	376.90
-1390.7000	12483	3.78	376.21
-1391.1000	12484	3.80	375.45
-1391.5000	12485	3.75	375.66
-1392.0000	12486	3.76	375.93
-1392.4000	12487	3.77	376.34
-1392.8000	12488	3.77	376.34
-1393.3000	12489	3.75	376.21
-1393.7000	12490	3.76	376.83
-1394.2000	12491	3.79	376.00
-1394.6000	12492	3.76	376.14
-1395.1000	12493	3.78	375.45
-1395.3000	12494	3.75	374.62
-1395.5000	12495	3.79	374.00
-1396.0000	12496	3.77	375.31
-1396.6000	12497	3.77	376.07
-1397.2000	12498	3.75	375.45
-1397.7000	12499	3.77	374.76
-1398.3000	12500	3.75	375.52
-1398.8000	12501	3.78	376.14
-1399.5000	12502	3.77	375.10
-1400.1000	12503	3.76	374.97
-1400.7000	12504	3.76	374.97
-1401.2000	12505	3.77	375.59
-1401.9000	12506	3.78	374.83
-1402.5000	12507	3.79	374.21
-1403.1000	12508	3.78	374.21
-1403.8000	12509	3.79	374.34
-1404.1000	12510	3.74	374.90
-1404.4000	12511	3.74	374.55
-1404.9000	12512	3.76	373.86
-1405.7000	12513	3.76	374.41
-1406.2000	12514	3.77	375.52
-1406.8000	12515	3.77	376.00
-1407.6000	12516	3.78	376.14
-1408.1000	12517	3.77	376.14
-1408.7000	12518	3.75	374.83
-1409.4000	12519	3.77	373.17
-1410.1000	12520	3.79	372.14
-1410.7000	12521	3.76	372.41
-1411.4000	12522	3.76	373.45
-1412.3000	12523	3.77	374.28
-1412.6000	12524	3.79	374.55
-1413.0000	12525	3.76	374.48
-1413.7000	12526	3.78	374.21
-1414.6000	12527	3.78	374.62
-1415.3000	12528	3.76	373.93
-1416.0000	12529	3.77	373.93
-1416.7000	12530	3.78	374.21
-1417.6000	12531	3.79	373.79
-1418.3000	12532	3.77	373.79
-1419.0000	12533	3.79	372.55
-1419.7000	12534	3.77	372.69
-1420.4000	12535	3.78	372.21
-1421.1000	12536	3.78	372.76
-1422.0000	12537	3.78	374.90
-1422.7000	12538	3.77	374.97
-1423.4000	12539	3.79	373.93
-1424.2000	12540	3.79	371.86
-1424.9000	12541	3.75	371.93
-1425.8000	12542	3.76	372.69
-1426.5000	12543	3.76	373.17
-1426.8000	12544	3.76	372.76
