HOLE:	1244D
LEG:	204
TOP:	0.0184
BOTTOM:	364.1020
T2--> 	3.37	4.24	5.33	6.72	8.46	10.6	13.4	16.9	21.2	26.7	33.7	42.4	53.4	67.2	84.6	106	134	169	212	267	337	424	534	672	846	1060	1340	1690	2120	2670
DEPTH	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
8.0956	5.314	6.927	7.809	7.348	5.146	1.257	0.000	0.000	0.000	0.000	0.000	0.000	6.004	11.506	13.640	11.317	4.436	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.2480	5.302	6.739	7.507	7.145	5.379	2.296	0.000	0.000	0.000	0.000	0.000	1.505	7.134	11.369	12.559	9.748	2.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.4004	6.454	8.229	8.967	7.988	4.925	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.625	13.503	14.677	9.855	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.5528	5.628	6.884	7.431	6.913	5.209	2.532	0.000	0.000	0.000	0.000	0.000	3.705	8.124	11.226	11.809	9.216	3.427	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.7052	5.397	6.667	7.179	6.551	4.674	1.805	0.000	0.000	0.000	0.000	0.000	4.192	8.980	12.228	12.595	9.309	2.299	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8.8576	5.624	6.857	7.318	6.633	4.690	1.750	0.000	0.000	0.000	0.000	0.000	4.154	8.965	12.232	12.615	9.329	2.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.0100	5.645	6.764	7.107	6.293	4.206	1.115	0.000	0.000	0.000	0.000	0.000	4.182	9.316	12.779	13.175	9.698	2.270	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.1624	5.107	6.131	6.465	5.791	4.016	1.375	0.000	0.000	0.000	0.000	0.000	4.376	9.068	12.323	12.867	9.969	3.569	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.3148	5.792	6.906	7.146	6.068	3.465	0.000	0.000	0.000	0.000	0.000	0.000	2.130	9.161	14.123	14.914	10.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.4672	5.753	6.559	6.690	5.865	3.958	1.119	0.000	0.000	0.000	0.000	0.000	3.706	9.049	12.747	13.144	9.186	0.670	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.6196	5.638	6.451	6.629	5.913	4.199	1.651	0.000	0.000	0.000	0.000	0.000	4.379	9.010	12.085	12.228	8.630	1.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.7720	5.275	6.228	6.590	6.028	4.379	1.795	0.000	0.000	0.000	0.000	0.000	4.540	9.170	12.103	11.991	8.105	0.461	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9.9244	5.608	6.580	6.979	6.469	4.893	2.409	0.000	0.000	0.000	0.000	0.567	4.907	9.059	11.488	10.913	6.629	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.0768	5.851	6.943	7.388	6.663	4.493	1.081	0.000	0.000	0.000	0.000	0.000	5.298	10.588	13.115	11.169	3.889	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
10.2292	5.890	6.789	7.078	6.403	4.618	1.930	0.000	0.000	0.000	0.000	0.535	4.974	9.080	11.380	10.740	6.627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
