HOLE:	1244D
LEG:	204
TOP:	0.0180
BOTTOM:	380.1036
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
13.7035	0.7666	0.6781	0.5038	0.7990	0.9040
13.7340	0.7697	0.6827	0.5212	0.7927	0.9057
13.7645	0.7874	0.6897	0.5330	0.8033	0.9075
13.7950	0.8079	0.6921	0.5501	0.8077	0.9076
13.8254	0.8085	0.7064	0.5569	0.8126	0.9074
13.8559	0.8056	0.7229	0.5612	0.8164	0.9068
13.8864	0.8035	0.7376	0.5609	0.8127	0.9025
13.9169	0.8038	0.7211	0.5596	0.8264	0.9029
13.9474	0.8179	0.7336	0.5769	0.8315	0.9027
13.9778	0.8326	0.7595	0.5958	0.8273	0.9028
14.0083	0.8187	0.7786	0.5991	0.8315	0.8993
14.0388	0.8437	0.7742	0.5862	0.8439	0.8994
14.0693	0.8523	0.7883	0.5913	0.8575	0.8994
14.0998	0.8606	0.7816	0.6179	0.8722	0.8963
14.1302	0.8557	0.7734	0.6130	0.8845	0.8994
14.1607	0.8604	0.7968	0.6105	0.8889	0.8989
14.1912	0.8624	0.8088	0.6353	0.8993	0.8969
14.2217	0.8581	0.7936	0.6417	0.8777	0.8970
14.2522	0.8709	0.7920	0.6444	0.8593	0.8961
14.2826	0.8252	0.7877	0.6104	0.8513	0.8956
14.3131	0.8157	0.7464	0.6397	0.8410	0.8951
14.3436	0.8255	0.7460	0.6369	0.8001	0.8958
14.3741	0.8077	0.7618	0.6224	0.8087	0.8975
14.4046	0.8119	0.7454	0.6230	0.8122	0.8995
14.4350	0.8159	0.7332	0.6320	0.8082	0.8968
14.4655	0.8161	0.7438	0.6048	0.8006	0.8967
14.4960	0.8131	0.7533	0.5965	0.8017	0.8953
14.5265	0.8115	0.7246	0.5794	0.8062	0.8966
14.5570	0.8026	0.7263	0.5754	0.8171	0.8995
14.5874	0.7924	0.7275	0.5898	0.8286	0.8954
14.6179	0.8108	0.7163	0.6015	0.8202	0.9001
14.6484	0.8059	0.7508	0.6134	0.8099	0.8978
14.6789	0.8146	0.7264	0.6171	0.7990	0.9030
14.7094	0.8442	0.7419	0.6068	0.7954	0.9016
14.7398	0.7951	0.7472	0.5916	0.8118	0.9024
14.7703	0.7960	0.7131	0.5834	0.8204	0.9029
14.8008	0.7786	0.7001	0.5803	0.8108	0.9024
14.8313	0.7764	0.7052	0.5731	0.7936	0.9061
14.8618	0.7907	0.7282	0.5667	0.7917	0.9022
14.8922	0.7746	0.7466	0.5723	0.7979	0.9028
14.9227	0.7777	0.7194	0.5717	0.8022	0.9063
14.9532	0.7709	0.7038	0.5734	0.8020	0.9091
14.9837	0.7692	0.6873	0.5711	0.7874	0.9058
15.0142	0.7784	0.6759	0.5672	0.7802	0.9077
15.0446	0.7690	0.6786	0.5801	0.7750	0.9099
15.0751	0.7402	0.6822	0.6030	0.7697	0.9093
15.1056	0.7406	0.6882	0.6013	0.7701	0.9066
15.1361	0.7524	0.6969	0.5983	0.7652	0.9062
15.1666	0.7535	0.6954	0.5985	0.7581	0.9042
15.1970	0.7462	0.6755	0.5719	0.7744	0.9062
15.2275	0.7674	0.6744	0.5674	0.7703	0.9047
15.2580	0.7762	0.7139	0.5598	0.7845	0.9082
15.2885	0.7657	0.7214	0.5716	0.7879	0.9116
15.3190	0.7584	0.7047	0.5986	0.7959	0.9131
15.3494	0.7854	0.7266	0.6096	0.8146	0.9128
15.3799	0.7980	0.7390	0.5734	0.8083	0.9102
15.4104	0.7797	0.7036	0.5798	0.8057	0.9096
15.4409	0.8395	0.7194	0.5879	0.8251	0.9087
15.4714	0.7991	0.7138	0.6032	0.8181	0.9071
15.5018	0.7728	0.7492	0.5273	0.7940	0.9055
15.5323	0.7833	0.7354	0.5598	0.7855	0.9055
15.5628	0.7821	0.7318	0.5619	0.7814	0.9074
15.5933	0.7877	0.7170	0.5486	0.7752	0.9057
15.6238	0.7880	0.6968	0.5682	0.7718	0.9060
15.6542	0.7788	0.7168	0.5737	0.7742	0.9049
15.6847	0.7883	0.7482	0.5377	0.7806	0.9080
15.7152	0.8462	0.7553	0.5347	0.7769	0.9068
15.7457	0.8216	0.7261	0.5535	0.7681	0.9049
15.7762	0.8022	0.7364	0.5682	0.7996	0.9065
15.8066	0.8086	0.7587	0.5771	0.8221	0.9038
15.8371	0.7968	0.7314	0.5858	0.8137	0.9067
15.8676	0.8410	0.7338	0.6095	0.8274	0.9055
15.8981	0.8080	0.7541	0.6181	0.8250	0.9027
15.9286	0.8204	0.7309	0.6102	0.8256	0.9010
15.9590	0.8049	0.7304	0.6218	0.8242	0.9014
15.9895	0.8456	0.7808	0.6351	0.8262	0.9027
16.0200	0.8011	0.7772	0.6226	0.8219	0.8996
16.0505	0.8113	0.7339	0.5938	0.8208	0.9010
16.0810	0.8260	0.7436	0.6116	0.8192	0.9056
16.1114	0.8132	0.7733	0.6410	0.8140	0.9074
16.1419	0.8086	0.7692	0.6105	0.8125	0.9047
16.1724	0.8232	0.7374	0.6000	0.8094	0.9051
16.2029	0.8236	0.7501	0.6042	0.8072	0.9077
16.2334	0.8059	0.7609	0.5960	0.8044	0.9062
16.2638	0.7984	0.7433	0.6118	0.8063	0.9145
16.2943	0.8069	0.7450	0.5836	0.8024	0.9129
16.3248	0.8078	0.7488	0.5961	0.8009	0.9137
16.3553	0.7893	0.7371	0.6043	0.7929	0.9169
16.3858	0.8120	0.7375	0.5869	0.8068	0.9169
16.4162	0.8054	0.7221	0.5750	0.8042	0.9155
16.4467	0.7966	0.7445	0.5742	0.8122	0.9151
16.4772	0.8021	0.7393	0.5603	0.8094	0.9201
16.5077	0.8028	0.7403	0.5525	0.8114	0.9202
16.5382	0.8157	0.7325	0.5763	0.8214	0.9156
16.5686	0.8017	0.7664	0.5820	0.8360	0.9187
16.5991	0.8352	0.7667	0.5888	0.8379	0.9194
16.6296	0.8087	0.7612	0.5704	0.8437	0.9198
16.6601	0.8412	0.7854	0.6013	0.8488	0.9178
16.6906	0.8432	0.8333	0.6354	0.8661	0.9159
16.7210	0.8402	0.8254	0.6283	0.8580	0.9179
16.7515	0.8594	0.8223	0.6367	0.8714	0.9183
16.7820	0.8673	0.8395	0.6570	0.8642	0.9189
16.8125	0.9096	0.8456	0.6518	0.8550	0.9204
16.8430	0.9337	0.8442	0.6418	0.8676	0.9212
16.8734	0.9232	0.8347	0.6511	0.8843	0.9167
16.9039	0.8528	0.8195	0.6591	0.9029	0.9150
16.9344	0.8702	0.8036	0.6238	0.9061	0.9210
16.9649	0.8536	0.7800	0.6410	0.8534	0.9193
16.9954	0.8753	0.8005	0.6498	0.8619	0.9227
17.0258	0.8954	0.8102	0.6388	0.8724	0.9236
17.0563	0.9079	0.8074	0.6218	0.8952	0.9248
17.0868	0.9200	0.8177	0.6193	0.8995	0.9256
17.1173	0.9131	0.8358	0.6541	0.8944	0.9226
17.1478	0.8834	0.8534	0.6254	0.8824	0.9238
17.1782	0.8668	0.8594	0.6402	0.8647	0.9264
17.2087	0.8671	0.8584	0.6524	0.8693	0.9254
17.2392	0.8527	0.8289	0.6410	0.8696	0.9228
17.2697	0.8538	0.8081	0.6166	0.8585	0.9194
17.3002	0.8478	0.8090	0.5989	0.8530	0.9177
17.3306	0.8377	0.8049	0.5905	0.8477	0.9216
17.3611	0.8374	0.7932	0.5829	0.8464	0.9170
17.3916	0.8502	0.7766	0.5790	0.8438	0.9171
17.4221	0.8396	0.7834	0.5804	0.8391	0.9191
17.4526	0.8326	0.7766	0.5732	0.8404	0.9191
17.4830	0.8209	0.7607	0.5568	0.8275	0.9191
17.5135	0.8190	0.7507	0.5524	0.8314	0.9191
17.5440	0.8191	0.7606	0.5342	0.8306	0.9179
17.5745	0.8153	0.7624	0.5448	0.8343	0.9143
17.6050	0.8296	0.7772	0.5511	0.8480	0.9165
17.6354	0.8311	0.7849	0.5489	0.8517	0.9188
17.6659	0.8459	0.7812	0.5726	0.8603	0.9169
17.6964	0.8528	0.7684	0.5729	0.8648	0.9137
17.7269	0.8485	0.7637	0.5615	0.8651	0.9147
17.7574	0.8504	0.7755	0.5592	0.8511	0.9174
17.7878	0.8230	0.7795	0.5701	0.8403	0.9170
17.8183	0.8315	0.7658	0.5803	0.8395	0.9174
17.8488	0.8396	0.7558	0.6000	0.8437	0.9168
17.8793	0.8223	0.7544	0.6207	0.8372	0.9141
17.9098	0.8125	0.7582	0.5921	0.8543	0.9157
17.9402	0.8196	0.7406	0.5769	0.8358	0.9163
17.9707	0.8267	0.7506	0.5594	0.8329	0.9134
18.0012	0.8177	0.7555	0.5481	0.8326	0.9106
18.0317	0.8146	0.7493	0.5455	0.8258	0.9083
18.0622	0.8133	0.7481	0.5431	0.8137	0.9084
18.0926	0.8089	0.7497	0.5448	0.8184	0.9092
18.1231	0.7956	0.7455	0.5493	0.8074	0.9061
18.1536	0.8154	0.7478	0.5518	0.8035	0.9038
18.1841	0.8010	0.7427	0.5499	0.8060	0.9043
18.2146	0.8124	0.7414	0.5571	0.8067	0.9037
18.2450	0.8164	0.7485	0.5787	0.8164	0.9036
18.2755	0.7874	0.7482	0.5821	0.8282	0.9037
18.3060	0.8235	0.7542	0.5953	0.8405	0.9042
18.3365	0.8373	0.7798	0.5985	0.8441	0.9047
18.3670	0.8445	0.7723	0.5953	0.8300	0.8995
18.3974	0.8299	0.7669	0.5902	0.8249	0.9014
18.4279	0.8020	0.7515	0.5867	0.8347	0.9022
18.4584	0.7898	0.7598	0.5878	0.8319	0.9040
18.4889	0.8355	0.7585	0.5959	0.8273	0.9047
18.5194	0.8290	0.7640	0.5963	0.8396	0.9085
18.5498	0.9040	0.8185	0.5989	0.8783	0.9029
18.5803	0.8861	0.8055	0.6123	0.9073	0.9064
18.6108	0.8904	0.8296	0.5399	0.9015	0.9068
18.6413	0.8903	0.8201	0.5621	0.9029	0.9066
18.6718	0.8961	0.8445	0.6073	0.8915	0.9072
18.7022	0.8913	0.8249	0.5784	0.8526	0.9068
18.7327	0.8708	0.7813	0.5515	0.8357	0.9065
18.7632	0.8880	0.7642	0.5603	0.8321	0.9075
18.7937	0.8470	0.8055	0.5222	0.7847	0.9044
18.8242	0.8068	0.7829	0.5279	0.7891	0.9047
18.8546	0.8143	0.7660	0.5429	0.7781	0.9035
18.8851	0.7823	0.7626	0.5742	0.8064	0.9029
18.9156	0.8001	0.6936	0.5845	0.8093	0.9004
18.9461	0.8189	0.6926	0.5646	0.8067	0.8975
18.9766	0.8445	0.7172	0.5583	0.8088	0.9017
19.0070	0.8319	0.7599	0.5087	0.8089	0.9005
19.0375	0.8104	0.7580	0.4963	0.8139	0.9037
19.0680	0.8291	0.7778	0.4859	0.8123	0.9023
19.0985	0.8044	0.7579	0.4900	0.8138	0.9095
19.1290	0.7914	0.6965	0.4998	0.8165	0.9101
19.1594	0.7941	0.6922	0.4992	0.8136	0.9105
19.1899	0.8289	0.7087	0.4895	0.8167	0.9121
19.2204	0.8556	0.6999	0.5157	0.8169	0.9140
19.2509	0.8486	0.6911	0.5197	0.8167	0.9136
19.2814	0.8292	0.7354	0.5609	0.8174	0.9115
19.3118	0.8004	0.7205	0.5898	0.8270	0.9122
19.3423	0.8090	0.7440	0.5911	0.8363	0.9154
19.3728	0.7947	0.7663	0.5232	0.8302	0.9097
19.4033	0.7999	0.7692	0.4868	0.8192	0.9127
19.4338	0.8009	0.7474	0.5141	0.8307	0.9114
19.4642	0.7811	0.7381	0.5412	0.8527	0.9123
19.4947	0.7883	0.7414	0.5484	0.8524	0.9132
19.5252	0.8093	0.7388	0.5765	0.8590	0.9097
19.5557	0.8375	0.7473	0.6045	0.8700	0.9111
19.5862	0.8393	0.7865	0.5827	0.8519	0.9141
19.6166	0.8927	0.8374	0.5461	0.8633	0.9098
19.6471	0.9218	0.8435	0.5586	0.8570	0.9106
19.6776	0.8643	0.8118	0.6009	0.8724	0.9117
19.7081	0.8227	0.7796	0.6045	0.8714	0.9123
19.7386	0.8003	0.7304	0.5885	0.8660	0.9134
19.7690	0.7987	0.7335	0.5278	0.8397	0.9120
19.7995	0.8270	0.7562	0.5179	0.7955	0.9117
19.8300	0.8229	0.7749	0.5093	0.7916	0.9145
19.8605	0.7985	0.7649	0.5233	0.7772	0.9149
19.8910	0.7783	0.7133	0.5513	0.7854	0.9122
19.9214	0.7690	0.7056	0.5361	0.7911	0.9105
19.9519	0.8112	0.7225	0.5626	0.7932	0.9124
19.9824	0.8671	0.7492	0.5808	0.7940	0.9091
20.0129	0.8525	0.7850	0.5892	0.8144	0.9115
20.0434	0.8261	0.7506	0.5958	0.8283	0.9092
20.0738	0.7850	0.7865	0.5784	0.8281	0.9101
20.1043	0.7908	0.7928	0.5357	0.8238	0.9115
20.1348	0.7900	0.8011	0.5343	0.7961	0.9117
20.1653	0.8284	0.7701	0.5796	0.7754	0.9120
20.1958	0.8353	0.7225	0.6263	0.7829	0.9180
20.2262	0.8204	0.7057	0.6181	0.7620	0.9134
20.2567	0.8270	0.7069	0.6062	0.7536	0.9136
20.2872	0.8218	0.7218	0.5966	0.7422	0.9144
20.3177	0.8059	0.7528	0.5765	0.7429	0.9134
20.3482	0.7446	0.7433	0.5220	0.7475	0.9134
20.3786	0.6966	0.6872	0.4354	0.7409	0.9202
20.4091	0.6968	0.6803	0.4779	0.7272	0.9203
20.4396	0.7022	0.6780	0.4445	0.7189	0.9206
20.4701	0.6896	0.6303	0.4588	0.7176	0.9232
20.5006	0.6956	0.6057	0.4252	0.7144	0.9216
20.5310	0.7009	0.6072	0.4049	0.7228	0.9214
20.5615	0.7136	0.6383	0.4061	0.7459	0.9203
20.5920	0.7222	0.6646	0.4262	0.7364	0.9197
20.6225	0.7555	0.7266	0.4598	0.8469	0.9206
20.6530	0.7899	0.7608	0.4914	0.8434	0.9259
20.6834	0.8417	0.7460	0.5344	0.8447	0.9259
20.7139	0.8238	0.7207	0.6141	0.8880	0.9266
20.7444	0.8688	0.7534	0.5937	0.9125	0.9275
20.7749	0.8880	0.7861	0.5479	0.9080	0.9276
20.8054	0.8878	0.8125	0.5284	0.8989	0.9270
20.8358	0.8739	0.8230	0.5472	0.8804	0.9282
20.8663	0.8360	0.8005	0.5774	0.8748	0.9296
20.8968	0.7950	0.7622	0.5939	0.8550	0.9287
20.9273	0.7849	0.7226	0.6060	0.8311	0.9325
20.9578	0.7958	0.7133	0.5770	0.8303	0.9323
20.9882	0.8190	0.7433	0.5882	0.8179	0.9273
21.0187	0.8298	0.7472	0.5752	0.8132	0.9296
21.0492	0.8101	0.7474	0.5775	0.8116	0.9301
21.0797	0.7705	0.7202	0.5910	0.7945	0.9304
21.1102	0.7462	0.7224	0.5745	0.7813	0.9305
21.1406	0.7511	0.7384	0.5256	0.7960	0.9282
21.1711	0.7625	0.7293	0.5044	0.8081	0.9264
21.2016	0.7672	0.7240	0.4891	0.8193	0.8909
21.2321	0.7877	0.7356	0.5050	0.8269	0.8914
21.2626	0.7974	0.7605	0.5148	0.8311	0.8914
21.2930	0.8228	0.7458	0.5091	0.8449	0.8918
21.3235	0.8153	0.7233	0.5029	0.8471	0.8933
21.3540	0.8297	0.7386	0.5006	0.8402	0.8937
21.3845	0.8444	0.7267	0.5196	0.8417	0.8934
21.4150	0.8478	0.7217	0.5576	0.8545	0.8926
21.4454	0.8369	0.7276	0.5560	0.8646	0.8924
21.4759	0.8376	0.7344	0.5800	0.8595	0.8934
21.5064	0.8445	0.7749	0.5684	0.8573	0.8953
21.5369	0.8046	0.7741	0.5456	0.8588	0.8979
21.5674	0.8136	0.7440	0.5335	0.8572	0.8980
21.5978	0.8121	0.7568	0.5420	0.8275	0.9020
21.6283	0.8063	0.7477	0.5738	0.8324	0.9031
21.6588	0.8026	0.7374	0.6047	0.8445	0.9054
21.6893	0.8132	0.7375	0.5991	0.8416	0.9063
21.7198	0.8203	0.7479	0.5186	0.8399	0.9026
21.7502	0.7901	0.7286	0.5074	0.8463	0.9021
21.7807	0.8028	0.7249	0.5252	0.8529	0.9059
21.8112	0.7811	0.7388	0.5731	0.8266	0.9052
21.8417	0.7573	0.7097	0.5599	0.8246	0.9063
21.8722	0.7602	0.6698	0.5900	0.8131	0.9082
21.9026	0.7873	0.6738	0.5987	0.7982	0.9093
21.9331	0.7957	0.6894	0.5787	0.8133	0.9086
21.9636	0.8075	0.7048	0.5510	0.8162	0.9070
21.9941	0.8077	0.7560	0.5168	0.8071	0.9048
22.0246	0.7827	0.7785	0.5198	0.8101	0.9101
22.0550	0.8220	0.7491	0.5073	0.8260	0.9101
22.0855	0.7904	0.7272	0.5007	0.8233	0.9090
22.1160	0.8085	0.7133	0.5219	0.8182	0.9104
22.1465	0.7929	0.7134	0.5376	0.8353	0.9129
22.1770	0.8027	0.7221	0.5782	0.8188	0.9154
22.2074	0.8132	0.7299	0.5608	0.8258	0.9133
22.2379	0.8182	0.7377	0.5554	0.8173	0.9211
22.2684	0.8183	0.7719	0.5655	0.8221	0.9188
22.2989	0.7938	0.7931	0.5812	0.8332	0.9228
22.3294	0.8022	0.7858	0.6112	0.8361	0.9264
22.3598	0.8174	0.7901	0.5915	0.8261	0.9244
22.3903	0.8389	0.7868	0.5991	0.8264	0.9246
22.4208	0.8584	0.7754	0.6259	0.8499	0.9239
22.4513	0.8573	0.8231	0.6258	0.8732	0.9204
22.4818	0.8514	0.8316	0.5871	0.8790	0.9199
22.5122	0.8430	0.8102	0.5853	0.8695	0.9220
22.5427	0.8578	0.7962	0.5890	0.9069	0.9211
22.5732	0.8578	0.8005	0.6465	0.8979	0.9218
22.6037	0.8577	0.8148	0.6612	0.8804	0.9227
22.6342	0.8829	0.7889	0.6269	0.8707	0.9196
22.6646	0.8898	0.7906	0.6237	0.8705	0.9200
22.6951	0.8703	0.8213	0.6481	0.8717	0.9247
22.7256	0.8698	0.8525	0.6450	0.8516	0.9228
22.7561	0.8722	0.8445	0.6276	0.8301	0.9222
22.7866	0.8570	0.8335	0.6297	0.8107	0.9246
22.8170	0.8284	0.8385	0.6305	0.8222	0.9261
22.8475	0.8531	0.8328	0.6301	0.8066	0.9230
22.8780	0.8427	0.8008	0.6421	0.7694	0.9254
22.9085	0.8233	0.7759	0.6542	0.7841	0.9284
22.9390	0.8013	0.7587	0.6573	0.7889	0.9256
22.9694	0.7858	0.7627	0.6598	0.7800	0.9268
22.9999	0.7807	0.7720	0.6648	0.7720	0.9285
23.0304	0.7826	0.7619	0.6587	0.7699	0.9260
23.0609	0.8208	0.7783	0.6103	0.7788	0.9292
23.0914	0.8199	0.8026	0.5972	0.7950	0.9348
23.1218	0.8062	0.8152	0.6039	0.7954	0.9375
23.1523	0.7971	0.7975	0.5886	0.8245	0.9431
23.1828	0.8162	0.7944	0.5465	0.8281	0.9358
23.2133	0.8373	0.7936	0.5689	0.8342	0.9355
23.2438	0.8189	0.7866	0.5954	0.8460	0.9372
23.2742	0.8639	0.7727	0.6588	0.8543	0.9412
23.3047	0.8346	0.7748	0.6859	0.8462	0.9429
23.3352	0.8806	0.7777	0.6968	0.8698	0.9453
23.3657	0.8925	0.7816	0.7378	0.8718	0.9458
23.3962	0.8808	0.8167	0.7604	0.8721	0.9393
23.4266	0.8575	0.8579	0.7126	0.8717	0.9423
23.4571	0.8355	0.8843	0.7277	0.8769	0.9505
23.4876	0.8482	0.9177	0.7534	0.8820	0.9453
23.5181	0.8485	0.9208	0.7129	0.8852	0.9429
23.5486	0.8745	0.8685	0.6775	0.8900	0.9442
23.5790	0.9488	0.8760	0.6796	0.8922	0.9487
23.6095	0.9954	0.9102	0.6844	0.9004	0.9492
23.6400	0.9943	0.8706	0.6692	0.9059	0.9469
23.6705	0.9614	0.8566	0.7053	0.9121	0.9496
23.7010	0.9073	0.8884	0.7234	0.9087	0.9511
23.7314	0.9385	0.8670	0.7325	0.8601	0.9485
23.7619	0.8720	0.8138	0.7211	0.8211	0.9497
23.7924	0.8158	0.7757	0.7100	0.8297	0.9500
23.8229	0.8392	0.7963	0.7542	0.8298	0.9497
23.8534	0.8540	0.7762	0.7475	0.8446	0.9503
23.8838	0.8568	0.7754	0.6637	0.8504	0.9523
23.9143	0.9011	0.8383	0.6760	0.8457	0.9495
23.9448	0.9197	0.8096	0.6736	0.8573	0.9502
23.9753	0.9083	0.8244	0.6894	0.8638	0.9511
24.0058	0.8673	0.8236	0.7221	0.8569	0.9467
24.0362	0.8660	0.8506	0.7447	0.8590	0.9490
24.0667	0.8543	0.8501	0.7354	0.8387	0.9542
24.0972	0.8293	0.8528	0.6951	0.8250	0.9549
24.1277	0.8417	0.8328	0.7923	0.8382	0.9491
24.1582	0.8728	0.8166	0.7425	0.8572	0.9525
24.1886	0.8757	0.8094	0.7278	0.8663	0.9551
24.2191	0.9040	0.7727	0.6811	0.8563	0.9549
24.2496	0.9257	0.8487	0.7030	0.9060	0.9536
24.2801	0.9018	0.8982	0.7713	0.9127	0.9603
24.3106	0.9333	0.9009	0.7478	0.9209	0.9520
24.3410	0.9591	0.9183	0.7475	0.9171	0.9596
24.3715	0.9671	0.9184	0.7777	0.9177	0.9526
24.4020	0.9766	0.9264	0.8388	0.9367	0.9521
24.4325	0.9510	0.8922	0.8606	0.9630	0.9546
24.4630	1.0144	0.8825	0.8874	0.9561	0.9579
24.4934	1.0384	0.8889	0.8882	0.9633	0.9572
24.5239	1.0048	0.8702	0.8454	0.9659	0.9590
24.5544	0.9791	0.8896	0.8483	0.9509	0.9584
24.5849	0.9512	0.8388	0.8451	0.9378	0.9589
24.6154	0.9295	0.8477	0.7881	0.8961	0.9620
24.6458	0.8704	0.8528	0.7268	0.8682	0.9679
24.6763	0.8883	0.8372	0.7054	0.8665	0.9753
24.7068	0.8947	0.8158	0.7122	0.8742	0.9690
24.7373	0.8755	0.8093	0.7472	0.8689	0.9664
24.7678	0.8774	0.8157	0.7271	0.8687	0.9670
24.7982	0.9349	0.8210	0.7313	0.8752	0.9710
24.8287	0.9483	0.8765	0.7544	0.8968	0.9715
24.8592	0.9452	0.8515	0.7727	0.9022	0.9688
24.8897	0.9436	0.8881	0.7963	0.9454	0.9651
24.9202	0.9644	0.9167	0.7953	0.9593	0.9692
24.9506	1.0192	0.9123	0.7865	0.9691	0.9664
24.9811	1.0159	0.9098	0.7900	0.9498	0.9621
25.0116	0.9663	0.9141	0.8020	0.9251	0.9636
25.0421	1.0674	0.8996	0.7976	0.9408	0.9689
25.0726	0.9255	0.8895	0.7878	0.9101	0.9636
25.1030	0.9249	0.9040	0.7776	0.9122	0.9654
25.1335	0.9344	0.8800	0.7875	0.9125	0.9667
25.1640	0.9161	0.8497	0.7774	0.9192	0.9642
25.1945	0.9208	0.8710	0.7925	0.9193	0.9664
25.2250	0.9534	0.8670	0.7951	0.9178	0.9727
25.2554	0.9549	0.8686	0.7766	0.9184	0.9684
25.2859	0.9329	0.8903	0.7691	0.9164	0.9718
25.3164	0.9350	0.8962	0.7860	0.9062	0.9682
25.3469	0.9245	0.8863	0.7925	0.9019	0.9659
25.3774	0.8939	0.8823	0.7444	0.9033	0.9699
25.4078	0.8759	0.8767	0.7155	0.9147	0.9779
25.4383	0.8759	0.8753	0.7141	0.9094	0.9693
25.4688	0.9070	0.8806	0.6906	0.9162	0.9765
25.4993	0.9150	0.8909	0.6757	0.9143	0.9746
25.5298	0.9110	0.8621	0.6870	0.8980	0.9730
25.5602	0.9108	0.8811	0.6832	0.8843	0.9718
25.5907	0.8975	0.8654	0.6462	0.8804	0.9726
25.6212	0.9022	0.8204	0.5989	0.8806	0.9726
25.6517	0.9066	0.7905	0.5727	0.8611	0.9704
25.6822	0.8764	0.7754	0.5799	0.8667	0.9699
25.7126	0.8462	0.7472	0.5977	0.8645	0.9699
25.7431	0.8572	0.7548	0.5919	0.8641	0.9741
25.7736	0.8749	0.7832	0.5791	0.8667	0.9747
25.8041	0.8826	0.7862	0.5858	0.8707	0.9730
25.8346	0.8746	0.8127	0.6190	0.8703	0.9760
25.8650	0.8779	0.7776	0.6284	0.8729	0.9817
25.8955	0.8680	0.7555	0.6376	0.8764	0.9839
25.9260	0.8433	0.7726	0.6306	0.8779	0.9804
25.9565	0.8399	0.8379	0.6291	0.8758	0.9804
25.9870	0.8782	0.8956	0.6541	0.8952	0.9828
26.0174	0.9077	0.9192	0.7381	0.9063	0.9844
26.0479	0.9489	0.9201	0.7081	0.9334	0.9827
26.0784	0.9667	0.9023	0.6919	0.9726	0.9799
26.1089	0.9810	0.8780	0.7064	0.9772	0.9818
26.1394	0.9959	0.8871	0.7413	0.9844	0.9808
26.1698	0.9541	0.9048	0.7461	0.9904	0.9778
26.2003	0.9675	0.9032	0.7755	0.9895	0.9762
26.2308	0.9860	0.9030	0.7727	0.9838	0.9807
26.2613	0.9913	0.9238	0.7671	0.9845	0.9816
26.2918	0.9796	0.9462	0.7782	0.9882	0.9806
26.3222	0.9658	0.9245	0.8160	0.9796	0.9807
26.3527	0.9568	0.9168	0.8006	0.9769	0.9780
26.3832	0.9523	0.9111	0.7726	0.9815	0.9792
26.4137	0.9617	0.9080	0.7407	0.9866	0.9843
26.4442	0.9762	0.9345	0.7292	0.9805	0.9834
26.4746	0.9622	0.9154	0.7642	0.9686	0.9800
26.5051	0.9585	0.9666	0.8245	0.9646	0.9792
26.5356	0.9717	0.9796	0.7992	0.9678	0.9811
26.5661	0.9862	0.9328	0.7930	0.9711	0.9862
26.5966	0.9897	0.9509	0.8036	0.9638	0.9827
26.6270	0.9744	0.9454	0.7954	0.9304	0.9774
26.6575	0.9734	0.8832	0.8092	0.9058	0.9815
26.6880	0.9332	0.8733	0.7307	0.8906	0.9821
26.7185	0.8910	0.9073	0.6871	0.8810	0.9783
26.7490	0.8727	0.8308	0.6797	0.9105	0.9761
26.7794	0.8944	0.8418	0.6897	0.8972	0.9812
26.8099	0.8934	0.8604	0.6573	0.9062	0.9834
26.8404	0.9092	0.8755	0.6521	0.9230	0.9748
26.8709	0.9146	0.8903	0.6728	0.9340	0.9798
26.9014	0.9298	0.9168	0.6860	0.9727	0.9788
26.9318	0.9894	0.9382	0.6680	0.9684	0.9784
26.9623	1.0089	0.9496	0.6502	0.9820	0.9843
26.9928	0.9730	0.9132	0.6895	0.9852	0.9830
27.0233	0.9533	0.8791	0.7024	0.9582	0.9888
27.0538	0.9508	0.9177	0.6957	0.9500	0.9908
27.0842	0.9578	0.8936	0.6962	0.9812	0.9875
27.1147	0.9666	0.8829	0.7232	0.9913	0.9866
27.1452	0.9780	0.8766	0.7331	0.9903	0.9928
27.1757	0.9950	0.8759	0.7458	0.9911	0.9939
27.2062	0.9932	0.8893	0.7313	1.0026	0.9881
27.2366	0.9654	0.9506	0.7051	1.0023	0.9864
27.2671	0.9716	0.9541	0.7269	1.0040	0.9856
27.2976	0.9972	0.9554	0.7796	1.0187	0.9862
27.3281	0.9945	0.9466	0.7725	1.0375	0.9837
27.3586	0.9809	0.9260	0.7588	1.0250	0.9825
27.3890	0.9811	0.9553	0.7723	1.0328	0.9831
27.4195	1.0086	0.9855	0.8226	1.0212	0.9798
27.4500	1.0423	1.0185	0.8037	1.0207	0.9788
27.4805	1.0300	1.0278	0.8159	1.0340	0.9764
27.5110	1.0232	0.9981	0.8150	1.0286	0.9770
27.5414	1.0443	0.9804	0.8062	1.0274	0.9828
27.5719	1.0802	0.9843	0.8125	1.0255	0.9802
27.6024	1.0549	0.9799	0.8253	1.0184	0.9793
27.6329	1.0403	0.9972	0.8469	1.0098	0.9766
27.6634	1.0128	1.0373	0.8592	1.0074	0.9739
27.6938	0.9834	1.0484	0.8664	1.0307	0.9749
27.7243	1.0009	1.0427	0.8811	1.0297	0.9763
27.7548	1.0311	1.0316	0.8918	1.0351	0.9762
27.7853	1.0354	1.0128	0.8527	1.0354	0.9747
