HOLE:	1249A
LEG:	204
TOP:	0.0241
BOTTOM:	90.1839
DEPTH_LSF	BDAV	BMAV	BSAV	RING	RBIT
m	ohmm	ohmm	ohmm	ohmm	ohmm		
27.5170	101.9641	79.6277	62.5234	98.8999	97.5943
27.5475	107.7098	76.9066	97.1066	103.7407	100.9031
27.5780	127.8848	81.7157	100.1261	100.4429	101.4772
27.6085	122.3124	87.7088	112.5793	106.7922	102.2924
27.6390	131.3616	108.4783	107.5802	102.3719	104.9126
27.6694	131.3801	134.4104	97.6666	125.8096	103.8628
27.6999	131.3977	141.3673	102.0983	95.2566	103.6351
27.7304	132.2424	153.1007	99.5819	106.0223	103.2744
27.7609	134.0077	135.8664	110.0445	124.0152	103.4993
27.7914	132.1726	139.6581	108.3297	110.1432	103.4584
27.8218	113.1772	122.4703	109.6625	109.0482	102.5320
27.8523	114.8895	112.9202	100.5761	107.9769	103.0571
27.8828	129.5748	108.5550	110.7202	107.0134	103.8262
27.9133	123.6252	113.1000	119.7150	107.2117	102.9970
27.9438	118.0283	120.1813	116.4672	107.4153	100.9006
27.9742	124.5380	123.2358	112.1310	117.6138	100.8205
28.0047	124.8054	118.8357	107.8779	130.4911	101.0183
28.0352	118.3720	114.7544	107.5837	134.2832	100.1575
28.0657	133.2601	117.0891	122.3203	122.2063	99.3024
28.0962	133.5992	123.5931	148.0032	121.4421	98.7715
28.1266	125.7075	128.3040	99.0074	114.1916	98.1441
28.1571	115.9075	122.4154	84.1095	111.3811	98.2466
28.1876	112.3530	97.4600	82.3656	96.6679	98.3423
28.2181	115.8961	69.7828	89.7697	91.4580	97.6535
28.2486	121.2623	116.4791	96.5615	94.8303	96.6592
28.2790	89.4877	117.7849	96.1151	101.0102	96.5625
28.3095	87.5262	124.2325	94.6644	104.6153	97.4852
28.3400	98.9210	130.1342	97.8081	102.7598	98.0042
28.3705	114.3349	130.9975	79.6856	93.8905	98.3599
28.4010	114.2104	125.1710	70.1943	99.8707	97.2529
28.4314	117.3670	133.5971	71.5140	107.6375	96.9481
28.4619	104.2246	126.6761	69.7468	117.8086	95.5285
28.4924	105.9981	112.5063	73.7911	127.2283	96.1215
28.5229	119.6398	103.3878	89.3005	115.9629	96.3058
28.5534	131.9917	99.0687	96.7757	105.4257	97.0145
28.5838	132.2430	99.4386	97.3784	126.0230	96.7934
28.6143	136.4904	109.4472	103.9306	138.0108	97.2396
28.6448	129.0878	133.7691	117.5954	140.1336	97.8750
28.6753	127.9318	159.9170	135.3365	137.5767	97.1645
28.7058	115.2387	148.2523	149.8991	130.1221	96.2844
28.7362	127.8422	139.8857	140.4516	119.9637	95.7252
28.7667	125.8667	136.5220	134.6880	115.6763	95.8288
28.7972	114.7735	140.8783	132.8009	111.4519	95.3139
28.8277	110.1389	139.4668	125.8759	103.9752	96.5996
28.8582	104.0164	129.7402	116.2959	94.0823	96.8334
28.8886	87.6835	112.1511	112.9121	89.4434	96.9454
28.9191	81.2853	93.0628	108.3418	93.0888	97.7218
28.9496	85.1129	92.2725	100.1018	89.0468	96.7063
28.9801	95.1007	111.5574	103.9598	100.8197	95.3423
29.0106	109.5131	112.3626	109.3551	109.8354	94.8108
29.0410	116.6274	109.8703	109.3929	114.0034	94.4482
29.0715	111.9856	104.6888	100.5446	111.8663	94.4729
29.1020	100.8962	105.9509	86.0294	109.6402	93.9092
29.1325	101.2206	108.9413	85.4669	107.1560	93.4981
29.1630	110.3723	106.3243	82.8652	107.6701	93.8163
29.1934	110.9749	109.0364	81.6386	111.1167	94.2586
29.2239	114.2397	125.8761	103.7919	118.4502	94.9201
29.2544	128.8071	133.0206	128.7362	128.1078	95.6019
29.2849	136.6692	137.4747	130.8386	136.4251	94.0533
29.3154	140.0229	141.3549	112.1974	129.4312	94.4442
29.3458	133.9040	138.6487	91.6175	126.5445	94.5424
29.3763	128.5748	135.2618	80.8206	126.4584	93.6658
29.4068	125.6201	138.0437	77.4769	130.1376	93.7366
29.4373	131.7229	145.1649	78.8615	132.7261	94.3358
29.4678	130.2803	131.0901	86.8736	132.0960	95.5714
29.4982	128.1177	120.8343	88.3490	130.6248	96.0467
29.5287	127.1500	109.1488	87.4172	129.0059	95.7997
29.5592	122.4852	95.1005	82.4407	126.0837	95.1590
29.5897	117.8041	87.6882	77.1671	123.2584	95.9689
29.6202	109.6447	83.2668	78.1855	115.8650	95.8559
29.6506	92.2041	77.4829	62.4775	105.2086	96.1540
29.6811	82.2217	70.9605	59.3875	93.9288	95.9178
29.7116	75.2187	69.9604	57.3379	85.4817	95.7467
29.7421	69.4568	70.5609	49.9606	81.3676	95.3411
29.7726	82.9399	64.0032	47.3453	81.4336	95.2495
29.8030	81.5607	65.1833	56.2154	85.2324	96.1446
29.8335	84.4662	71.8477	70.0203	89.2356	94.5815
29.8640	91.2552	85.6358	79.2973	90.7105	92.3133
29.8945	88.9443	97.9636	75.9688	88.1379	89.8811
29.9250	85.9887	92.8899	73.3798	87.2903	85.9993
29.9554	79.1424	83.4387	72.6046	87.5697	85.8042
29.9859	78.7783	79.4631	68.7662	87.9970	85.6100
30.0164	81.2939	83.6905	67.5854	92.5200	85.4167
30.0469	86.4857	83.3610	75.7346	98.5980	85.7541
30.0774	90.1291	86.0470	66.6773	100.6817	86.1177
30.1078	101.7595	90.2740	66.7289	106.1417	85.8974
30.1383	106.6254	93.5340	68.1073	111.7579	85.1402
30.1688	105.4496	89.9410	66.4348	111.5656	84.7834
30.1993	98.8974	83.4649	62.5644	104.2323	83.8158
30.2298	81.8814	77.6168	55.2193	98.9910	84.0740
30.2602	76.3819	72.8874	50.7089	94.7709	84.4411
30.2907	77.5392	77.9533	63.9743	93.7984	84.2567
30.3212	87.4916	91.4584	85.3989	104.3563	84.4777
30.3517	111.3026	98.5647	101.4428	105.5254	84.3415
30.3822	105.5551	108.9153	104.1080	114.0155	84.0911
30.4126	111.5035	107.2660	108.0106	122.0439	82.7393
30.4431	113.5140	104.7731	110.0396	123.5056	82.4889
30.4736	101.7267	102.4854	110.8263	116.3414	82.8431
30.5041	102.5656	93.8910	95.6371	104.7451	84.3040
30.5346	110.8079	98.7199	84.0797	100.4367	84.7412
30.5650	110.0844	100.0901	82.2185	99.9044	84.9675
30.5955	92.7155	100.9374	96.5901	101.8635	85.0471
30.6260	83.0217	99.0505	96.8773	87.6680	84.8599
30.6565	78.4370	87.7946	88.3394	77.5722	84.7357
30.6870	73.2667	71.9675	73.2231	78.4495	84.4354
30.7174	73.4123	65.4547	57.7294	78.5801	83.9384
30.7479	74.7475	66.6461	58.5117	73.9014	83.7751
30.7784	82.7504	73.9259	90.2036	65.9397	83.8123
30.8089	69.9112	74.2429	64.9599	61.6128	83.6644
30.8394	55.8533	62.2420	59.6750	58.6510	83.1433
30.8698	50.1741	55.2687	60.5623	59.4627	83.5474
30.9003	54.1263	57.0335	68.8715	61.2563	83.7090
30.9308	67.9182	71.3990	99.4153	62.7729	83.7333
30.9613	76.5552	92.1611	126.7557	72.6989	83.4613
30.9918	72.9673	105.6123	103.9129	81.2937	83.1136
31.0222	92.5311	95.5701	105.0619	81.9124	83.9832
31.0527	95.0931	96.8427	111.3207	81.3929	85.1022
31.0832	106.3600	98.9685	109.0427	80.8037	84.7798
31.1137	93.2879	92.9796	84.1649	81.3222	84.4763
31.1442	86.0057	92.0598	61.1427	81.1396	84.6395
31.1746	85.3477	94.9913	61.0905	78.3853	85.2179
31.2051	88.8590	92.4991	59.0651	80.6164	85.6058
31.2356	86.5951	90.5646	58.7447	83.0698	84.3857
31.2661	107.4046	103.6624	54.7237	88.4460	84.8684
31.2966	102.8857	87.8869	47.8599	93.5906	85.0788
31.3270	102.9109	63.5717	48.4720	94.1504	85.1829
31.3575	97.8742	54.1677	42.2777	92.0947	85.1797
31.3880	83.5396	53.2907	39.3875	83.7205	85.2995
31.4185	76.2230	59.7027	38.8165	80.4074	85.4016
31.4490	80.6477	60.2586	40.1082	80.3772	85.0784
31.4794	77.6455	64.2249	42.0252	79.0364	85.2054
31.5099	71.5528	61.3741	42.8324	78.4952	85.8711
31.5404	68.6622	62.9150	40.4809	80.7720	86.3424
31.5709	66.1016	60.5446	37.0801	80.4986	86.5398
31.6014	63.0590	57.4359	34.2740	70.3617	86.2659
31.6318	63.3412	55.1956	32.7465	69.3660	86.2549
31.6623	69.9400	54.4343	29.1723	68.7435	86.3525
31.6928	62.1083	52.3656	26.6515	67.4133	86.5385
31.7233	61.5223	49.7742	27.4542	65.2824	86.5913
31.7538	58.3406	49.9872	29.9703	63.7235	86.6018
31.7842	56.0834	49.4100	32.5043	64.1469	86.6894
31.8147	55.3280	45.5100	32.1391	67.4221	86.7950
31.8452	56.3443	44.4955	33.7537	66.2201	87.2444
31.8757	63.3015	46.4065	36.4755	64.0238	88.4599
31.9062	61.6272	49.8376	38.7551	60.9361	88.3546
31.9366	60.8554	49.1472	41.3573	55.8515	88.1755
31.9671	56.7803	45.9254	42.4479	53.5222	88.1246
31.9976	49.8915	43.8721	41.3030	53.8062	88.6831
32.0281	47.4717	49.7352	48.8350	56.7020	89.1777
32.0586	50.6284	55.8514	53.5049	59.4118	90.2404
32.0890	63.6156	55.8428	56.7508	59.3978	91.2113
32.1195	58.8912	58.9581	65.0790	67.0536	90.8434
32.1500	59.8749	70.0078	83.9102	72.6016	91.7446
32.1805	68.9654	79.1628	91.7954	75.2454	92.4176
32.2110	78.5042	84.4022	86.8576	79.4891	92.3789
32.2414	82.8715	86.6872	75.0061	84.0129	92.5132
32.2719	84.4201	87.1238	69.6952	86.1006	92.8774
32.3024	86.9461	87.0627	70.5013	85.5134	93.0035
32.3329	90.0559	85.9536	68.6270	86.4839	93.1702
32.3634	92.5225	93.3803	69.8514	89.4904	93.3842
32.3938	92.6213	95.9738	76.8538	92.4013	93.6122
32.4243	90.2177	97.5414	82.6356	93.4619	94.0367
32.4548	89.4352	97.3231	85.6744	95.0031	95.4507
32.4853	89.6034	91.0937	87.9376	94.0479	95.7484
32.5158	88.8920	85.1449	85.8358	91.7195	96.0485
32.5462	98.7508	85.1458	84.2645	90.4830	96.4051
32.5767	109.3912	84.6700	80.4890	98.9103	96.7111
32.6072	102.7183	90.8274	78.7919	106.8620	97.6169
32.6377	99.8909	101.5566	82.1462	113.9684	99.3782
32.6682	108.6662	101.5918	82.3417	117.9936	100.0152
32.6986	122.1085	101.5151	78.5549	120.4882	99.5427
32.7291	118.7023	99.4264	74.9884	123.0059	100.8346
32.7596	110.5785	103.1409	70.9129	124.8347	102.8132
32.7901	119.9129	114.5435	72.7548	126.9965	103.6775
32.8206	140.2824	129.2854	77.7868	131.1954	104.2542
32.8510	133.8664	130.0658	85.7932	136.5197	104.8292
32.8815	129.2619	106.4154	90.3300	137.2630	104.9162
32.9120	133.4999	119.2644	93.0299	124.4580	104.1796
32.9425	130.7357	121.7841	79.6514	125.5637	105.8544
32.9730	123.1099	109.0641	56.0992	97.4957	107.2027
33.0034	88.4197	87.9706	49.4391	93.0665	108.3134
33.0339	92.7763	80.4531	50.0745	82.8969	108.9027
33.0644	89.0309	74.0350	57.4806	89.4434	108.6943
33.0949	75.8209	83.9214	61.6182	83.1746	110.8531
33.1254	79.0337	91.1655	66.3084	75.1007	112.2160
33.1558	88.8973	104.4924	66.7248	78.1513	111.2838
33.1863	95.1840	138.2886	66.8752	90.6258	111.6493
33.2168	103.4152	146.1410	66.5472	95.4418	112.8232
33.2473	125.7319	148.1652	68.0688	108.6108	113.6681
33.2778	151.4984	148.5339	65.4978	106.6144	114.3065
33.3082	144.9883	152.2792	70.2451	121.9226	114.3049
33.3387	132.1447	156.6961	95.6758	141.5900	114.2750
33.3692	136.9378	146.6394	124.4224	141.3338	113.7171
33.3997	141.4244	142.1677	142.2298	136.4669	114.3576
33.4302	139.5315	149.0168	139.5420	135.2546	115.7600
33.4606	129.8955	139.4285	133.0725	135.2081	115.7548
33.4911	124.2474	132.1713	131.6595	130.7803	116.3005
33.5216	128.8585	140.3763	130.1702	122.9567	114.3343
33.5521	142.3697	143.0918	128.8030	117.2675	114.5202
33.5826	141.7141	123.6357	129.0062	118.9339	117.4625
33.6130	136.1543	119.2692	116.4338	124.1228	117.7520
33.6435	126.7872	117.9225	103.7991	125.6058	118.0728
33.6740	117.9564	111.2303	105.5520	127.5179	119.3525
33.7045	115.8205	110.0693	99.8058	126.4508	119.6139
33.7350	118.3149	121.7450	94.5430	128.1165	117.5543
33.7654	150.0582	139.0728	98.6221	134.1609	119.1598
33.7959	166.0118	138.9536	109.5399	144.2838	120.8112
33.8264	161.9420	127.2675	108.0947	153.8911	121.4040
33.8569	154.8616	128.3515	104.5948	156.1962	121.3883
33.8874	144.4935	127.9704	110.4897	153.3018	122.1437
33.9178	133.1960	113.1888	100.8652	150.3466	122.9874
33.9483	142.7542	127.5026	96.1883	154.1917	123.6357
33.9788	141.1688	137.3139	97.8208	156.1262	122.9666
34.0093	131.0069	117.4439	97.6694	156.0038	121.8759
34.0398	136.7871	117.1359	106.3822	157.3523	120.9833
34.0702	139.5533	122.8968	114.1151	157.3715	119.6055
34.1007	140.9762	126.0039	103.1272	153.4194	119.1547
34.1312	133.1327	130.6347	109.0888	151.6582	118.9387
34.1617	132.7743	129.9550	123.7156	149.2387	118.8037
34.1922	128.9219	130.7379	123.6779	143.1523	118.4297
34.2226	129.4647	127.1280	119.5246	140.7281	117.2141
34.2531	160.4735	122.2010	113.1073	144.7401	118.7387
34.2836	165.9041	133.3200	112.7467	161.1684	119.0630
34.3141	152.7645	150.8103	117.7079	186.5347	120.2764
34.3446	173.3105	162.0284	123.7252	206.0585	121.8146
34.3750	195.9778	170.3122	132.4194	214.0071	122.8483
34.4055	200.8389	174.6456	147.9679	191.0631	123.2321
34.4360	202.6670	179.0037	151.1699	151.2885	122.9246
34.4665	147.0329	185.2398	153.8520	154.0017	118.7719
34.4970	115.7288	171.4445	157.5818	158.0677	116.3069
34.5274	116.8966	126.5512	153.0109	137.9789	116.5385
34.5579	126.2620	126.4755	149.0846	128.4094	117.5376
34.5884	120.6419	146.2103	145.1075	125.9826	118.1154
34.6189	113.2642	151.6092	155.3936	120.4754	118.2889
34.6494	111.2517	149.3562	181.3391	114.8098	118.2337
34.6798	108.6318	140.6344	183.2069	119.8465	118.2700
34.7103	120.2082	165.1109	188.2115	141.6393	117.8516
34.7408	173.7439	220.2370	200.8761	143.0210	118.0470
34.7713	195.7420	205.8588	222.8834	148.1005	118.0192
34.8018	182.4464	178.6314	229.6530	187.2261	118.6566
34.8322	171.8861	174.6329	190.2134	194.6392	119.4525
34.8627	166.5204	176.4786	134.7098	186.7475	120.1697
34.8932	182.4417	177.3550	111.3002	173.0226	120.8326
34.9237	185.6854	177.7785	118.9284	171.5293	121.1402
34.9542	165.7734	173.2407	137.1502	164.4337	120.1808
34.9846	155.5154	161.4926	134.9219	156.2174	119.7071
35.0151	143.6208	152.7031	132.1354	151.4966	120.0185
35.0456	133.3027	142.0811	138.0648	144.4374	117.8303
35.0761	129.2333	129.6891	138.6174	133.0658	116.5354
35.1066	129.9712	124.7657	134.3698	130.4650	115.0425
35.1370	135.7304	120.5151	126.1503	135.7639	113.3578
35.1675	145.0667	116.0932	103.3606	140.1413	110.1531
35.1980	152.0853	122.0459	103.9482	144.0389	108.7743
35.2285	155.8530	126.7800	113.6869	148.1844	109.0791
35.2590	152.3248	128.2229	111.4541	150.4469	109.4249
35.2894	143.8248	135.5431	119.0437	150.9909	108.4603
35.3199	139.0014	137.8536	128.4296	154.8066	105.5207
35.3504	144.0748	147.5667	139.6518	159.5719	103.8487
35.3809	149.2567	151.0475	157.0448	165.5325	103.6356
35.4114	146.1128	150.3046	176.2536	168.8378	103.7709
35.4418	165.5762	171.1157	180.8695	171.5929	103.8570
35.4723	184.1087	179.2800	198.8472	168.2613	104.3296
35.5028	173.7893	181.0397	208.0134	161.1403	103.9702
35.5333	168.3114	182.4874	211.3123	156.4932	102.9148
35.5638	155.8062	171.0049	197.7463	151.5670	101.6898
35.5942	155.3040	163.1443	174.9842	147.4996	100.7807
35.6247	153.9825	162.3337	158.1861	136.8091	100.5437
35.6552	138.5738	163.3570	140.0946	133.2033	99.5172
35.6857	123.7467	137.7915	125.4138	128.2461	98.1315
35.7162	116.1958	127.0626	114.3971	116.3205	97.4814
35.7466	118.7751	126.2992	98.8554	114.9185	95.2102
35.7771	143.1009	126.7435	88.3548	123.6258	93.9846
35.8076	154.8439	139.0839	102.1288	137.5385	94.3274
35.8381	148.5096	141.7243	138.8914	145.4051	95.0673
35.8686	145.7257	139.5464	166.1239	147.8509	95.5854
35.8990	141.2157	150.7874	149.6974	141.9818	96.4962
35.9295	136.4127	158.4067	125.6542	135.4040	96.1655
35.9600	136.6223	150.4595	109.8299	134.1850	95.9339
35.9905	143.3715	149.0658	107.0749	136.0889	96.5474
36.0210	135.4114	156.1298	101.3575	140.4738	96.5027
36.0514	131.2772	146.8938	98.3523	146.1226	96.1047
36.0819	137.7021	133.5066	100.2909	148.0922	95.9541
36.1124	144.8428	132.3186	95.7739	150.8988	96.0613
36.1429	156.4747	136.9272	93.7208	153.5224	95.5724
36.1734	154.0259	131.6253	92.0307	155.0848	95.6948
36.2038	145.7972	128.6824	85.8928	150.1617	95.7512
36.2343	147.0299	116.8826	76.9801	136.2664	95.2973
36.2648	137.0748	103.6984	68.1229	127.1184	94.9590
36.2953	128.3619	103.8592	67.3683	125.2754	94.4220
36.3258	134.7614	102.2603	89.9807	125.3062	94.2051
36.3562	133.2973	101.0861	102.7529	129.4535	94.0304
36.3867	124.4491	109.5414	101.6403	122.7206	93.7312
36.4172	122.0829	127.7444	113.8746	110.0781	93.1121
36.4477	115.7936	127.8134	116.4587	109.0909	92.7567
36.4782	115.2450	113.9067	88.8370	116.4177	92.3758
36.5086	115.3361	96.0829	93.1652	101.2069	91.0472
36.5391	104.8239	94.2047	95.1611	95.7940	89.4819
36.5696	92.7967	100.3322	74.1127	97.0437	86.8295
36.6001	93.0301	112.9255	95.5020	94.0124	84.8183
36.6306	119.4838	128.6814	115.8689	94.6685	84.9271
36.6610	137.3666	125.6529	116.3225	96.6659	85.5626
36.6915	132.3954	131.2282	97.6385	106.9014	85.3585
36.7220	130.5220	134.9469	84.2059	119.1035	85.2188
36.7525	128.0876	131.3094	79.8851	122.1064	84.7381
36.7830	114.7235	123.8824	79.0787	110.6174	83.5745
36.8134	108.0943	106.5355	65.8043	101.0483	83.1114
36.8439	104.5785	112.3329	69.7378	98.7424	81.8534
36.8744	92.7727	104.0251	73.2283	93.2078	81.0559
36.9049	93.0621	88.4478	70.8464	94.0344	80.0796
36.9354	92.2130	86.5737	68.0500	94.7101	79.2589
36.9658	116.9693	90.9043	67.8458	95.8493	80.0204
36.9963	108.3456	99.5350	68.9623	97.4163	80.5043
37.0268	100.9354	96.1338	70.6151	99.1391	80.5011
37.0573	95.4260	90.2733	75.3002	98.8507	80.4435
37.0878	90.8868	88.2320	80.6338	98.2750	79.9868
37.1182	106.8425	88.8610	85.3391	96.9835	78.9451
37.1487	104.3189	89.6181	87.4219	94.0132	78.1062
37.1792	92.7896	92.7165	89.1374	94.4184	78.2136
37.2097	91.2809	96.0500	88.3319	93.6698	78.9553
37.2402	90.7535	97.2104	87.5340	89.4056	79.1590
37.2706	88.1604	90.5039	83.4961	80.8320	79.0802
37.3011	84.6914	84.2893	78.3176	76.3019	78.8260
37.3316	82.0707	73.7676	70.6742	75.5638	78.8945
37.3621	82.8941	65.5348	53.3570	75.2819	79.3986
37.3926	83.7472	63.3020	52.8862	75.4765	79.4469
37.4230	83.9946	64.9682	54.9247	76.1855	79.5437
37.4535	82.8891	66.8343	54.6839	78.6491	79.7421
37.4840	82.1860	70.7982	62.3424	81.2729	79.7167
37.5145	83.6838	81.4136	69.4679	85.0803	79.3939
37.5450	85.2443	98.5937	86.5682	89.6678	78.9640
37.5754	86.8785	106.7131	90.4721	94.7800	78.6863
37.6059	88.5917	99.8156	92.9035	95.4075	78.7714
37.6364	90.6326	84.1656	91.0835	95.5127	78.9763
37.6669	94.3522	66.7257	78.3573	91.3601	78.8703
37.6974	90.0432	64.1318	65.8865	86.2080	78.7704
37.7278	76.1420	63.8566	60.0849	80.6998	78.6232
37.7583	63.8311	63.9106	55.8155	73.4022	78.1031
37.7888	63.6969	64.7172	58.4778	67.2861	77.9490
37.8193	65.0440	63.4296	56.9149	63.2703	78.0568
37.8498	65.5910	63.2289	53.2108	61.3746	77.7617
37.8802	66.4574	69.0538	52.6130	63.9360	77.4097
37.9107	71.3370	76.4742	51.9944	71.8785	77.0191
37.9412	75.6415	84.7885	56.6988	75.2180	75.9623
37.9717	72.2468	86.2853	65.0280	72.5410	74.6913
38.0022	65.8928	79.3190	65.8093	63.1311	74.4316
38.0326	56.4659	67.3649	46.8039	55.0896	74.4315
38.0631	47.2626	53.1192	39.2528	50.1381	74.2632
38.0936	47.1131	44.7541	39.2096	47.3710	73.9994
38.1241	47.2394	44.7156	38.7360	47.5785	74.3224
38.1546	47.3013	43.7719	39.2107	47.4326	74.3860
38.1850	43.4578	42.0347	38.5898	50.1190	73.9721
38.2155	44.8084	45.2496	37.1339	57.5450	73.5944
38.2460	57.7835	46.0679	45.6258	62.5161	73.4534
38.2765	73.2165	49.0383	47.7159	67.0563	73.2727
38.3070	76.8621	58.1537	54.6664	70.2345	72.9899
38.3374	63.8129	71.6221	47.1627	70.0805	72.8011
38.3679	56.8707	53.7617	43.6864	64.4605	72.9764
38.3984	58.6800	59.0972	42.7156	61.2069	73.2730
38.4289	56.0748	53.6778	40.3583	58.5251	72.9465
38.4594	56.0986	46.5503	38.8148	57.9573	72.3811
38.4898	59.9541	51.3596	39.2013	61.6208	72.1559
38.5203	66.5778	55.2829	36.3629	63.4351	71.8725
38.5508	69.6425	54.7337	40.2175	64.9149	71.2558
38.5813	66.2658	54.7617	40.3335	66.9887	70.0472
38.6118	64.5776	58.1212	41.4836	68.5859	70.1745
38.6422	73.7765	58.1884	46.3332	70.0693	70.7633
38.6727	75.3711	63.9450	48.2066	73.8873	70.8714
38.7032	68.5372	64.4241	48.9145	72.8348	71.0009
38.7337	64.3668	61.6218	48.0091	70.7493	70.5709
38.7642	62.8737	57.7740	47.3404	66.4303	69.6279
38.7946	61.3913	54.9576	46.8426	62.9863	69.3764
38.8251	62.7992	51.4483	48.3668	65.6118	69.9259
38.8556	61.2653	54.6884	49.6178	67.2748	69.8614
38.8861	65.6215	58.7557	57.9559	70.6520	69.4734
38.9166	66.0053	75.6602	62.9611	76.4831	68.5698
38.9470	77.6465	77.5375	57.5332	76.0139	67.8874
38.9775	66.2305	62.8724	55.6639	73.5734	67.8005
39.0080	60.4932	62.4113	61.8630	67.9780	67.6811
39.0385	65.2598	74.0603	61.8457	69.1912	67.8189
39.0690	73.0316	84.5982	61.3077	70.0472	67.5004
39.0994	92.0243	76.4899	47.2206	76.0982	67.3015
39.1299	89.4214	48.2054	47.5680	68.3628	67.4278
39.1604	57.8067	46.8065	40.3074	54.0663	66.9782
39.1909	48.4780	48.7064	41.2932	50.5864	66.0893
39.2214	51.3825	51.3011	42.2129	51.7209	64.9078
39.2518	59.4822	57.2907	44.3997	53.0982	63.9487
39.2823	62.1684	58.1861	40.6928	54.2922	62.2407
39.3128	71.6956	61.1109	47.7648	58.2385	63.0697
39.3433	71.5214	63.6934	42.5855	62.3330	63.8413
39.3738	67.7697	57.4424	44.0442	61.8106	64.0610
39.4042	58.2419	48.3814	38.8683	58.1212	64.3942
39.4347	52.8428	48.0316	38.2066	57.7364	65.3435
39.4652	59.9698	46.7556	30.8699	58.3265	65.4060
39.4957	64.7070	48.9232	29.4661	59.3837	65.3547
39.5262	59.1298	53.3557	30.3152	59.1893	65.1141
39.5566	59.5664	52.5397	31.5289	57.1521	64.9701
39.5871	54.3938	45.5210	32.9560	55.0388	65.5024
39.6176	56.4720	44.3147	34.9928	55.2569	66.0436
39.6481	50.2406	47.0295	37.2082	54.4088	66.4915
39.6786	54.9087	47.6979	38.9289	53.1174	66.8830
39.7090	54.2118	47.7180	40.7785	53.7915	67.2789
39.7395	49.3945	46.1271	35.0344	48.8490	67.5083
39.7700	39.3874	44.5362	30.8949	46.1142	67.6938
39.8005	38.1457	41.3979	32.7614	46.1545	67.8850
39.8310	40.5311	38.7231	33.8747	47.9925	68.0800
39.8614	46.1515	41.1874	34.5478	50.2971	68.2601
39.8919	52.2909	47.3888	34.4503	50.0418	68.3276
39.9224	49.6475	58.4262	35.0567	52.4290	68.3952
39.9529	48.2427	57.9499	35.6353	55.9006	68.0933
39.9834	53.1162	57.8360	36.3051	57.3765	67.6401
40.0138	58.9576	49.6439	39.4481	59.1324	67.6535
40.0443	55.9762	47.9999	43.4272	61.2080	67.2330
40.0748	53.0658	50.5652	34.5979	58.5463	67.1463
40.1053	53.7075	46.3901	42.7166	54.6473	66.9483
40.1358	56.7094	44.9648	40.2820	53.9071	66.2149
40.1662	56.9036	58.1370	46.6604	54.1864	65.4584
40.1967	61.5773	49.3689	47.4514	54.9314	65.1564
40.2272	56.4115	50.4520	44.0993	56.7809	64.9572
40.2577	54.3640	51.3370	45.2341	51.6089	64.7638
40.2882	57.9185	55.6885	49.8635	46.5366	64.4826
40.3186	59.2899	56.3323	46.3434	46.8900	64.6142
40.3491	55.6478	54.4625	40.0127	45.4707	64.8548
40.3796	61.4352	43.9562	36.5209	41.7664	65.0531
40.4101	49.3175	37.5186	32.4904	43.6350	65.1820
40.4406	51.0270	37.3476	30.3768	42.5812	65.2896
40.4710	47.1417	41.6678	31.6830	40.4799	65.3999
40.5015	42.3591	45.2209	30.5757	42.6154	65.3389
40.5320	40.7608	47.3122	30.7347	43.1808	65.9899
40.5625	40.4977	54.2577	28.6752	40.7989	66.0455
40.5930	45.9645	49.3083	27.6109	40.2489	66.2001
40.6234	58.5289	48.2348	29.3321	40.9727	66.6105
40.6539	73.9808	51.1364	29.0196	44.6962	66.4598
40.6844	79.1501	54.2267	27.1739	46.6616	66.7803
40.7149	84.6814	52.7180	26.5745	60.0288	67.6455
40.7454	102.3043	54.8604	31.0641	70.2888	67.7200
40.7758	90.5982	55.4454	32.4484	88.6905	67.8158
40.8063	106.4041	49.4797	30.0959	101.4923	68.0396
40.8368	115.6032	59.6687	29.8683	118.7161	68.3070
40.8673	106.9027	48.4650	35.3201	122.3621	68.4390
40.8978	95.0524	63.0958	37.9343	148.3974	68.2532
40.9282	103.2958	62.5002	52.5942	156.8558	68.4696
40.9587	82.9368	53.0709	45.4614	148.4405	69.4614
40.9892	107.0929	70.0759	69.1547	150.3354	69.2371
41.0197	111.2074	69.3284	90.1622	155.4935	68.5747
41.0502	90.3854	99.6021	95.4304	139.3909	69.9518
41.0806	106.4020	97.8170	118.2370	130.5433	70.8107
41.1111	101.3231	91.0969	113.9090	124.4465	70.4433
41.1416	101.1196	131.2428	102.6675	112.5778	70.9475
41.1721	130.7071	129.0144	119.4816	118.5528	71.9995
41.2026	102.1983	116.0862	103.5256	121.9249	72.2116
41.2330	114.1609	92.3313	101.6267	123.7179	72.2811
41.2635	111.1512	85.0598	103.1780	124.3212	73.1606
41.2940	91.4837	83.4313	98.3185	119.4084	73.1635
41.3245	84.3426	93.7940	85.1842	122.4664	73.0248
41.3550	111.6598	83.8182	77.5375	120.6684	74.3011
41.3854	123.5315	105.4636	78.4730	95.2594	75.1886
41.4159	127.1375	87.1856	96.8084	88.2476	75.1270
41.4464	139.9416	139.8222	85.0922	102.7422	73.8126
41.4769	142.8523	138.2188	77.3976	126.7441	72.8625
41.5074	148.6446	131.1395	88.1919	134.6412	72.1160
41.5378	144.3312	127.5979	93.5546	124.0446	72.9796
41.5683	150.3041	144.3973	93.3941	113.7161	73.0865
41.5988	140.8887	134.1950	93.0531	99.9083	72.3339
